Feature,Importance
Bit 1999,0.0006892193236973752
Bit 811,0.0006857075353586107
Bit 391,0.0006851554779921136
Bit 1577,0.000682613475929236
Bit 33,0.0006802030140144215
Bit 463,0.0006802020737854555
Bit 381,0.0006786530326675767
Bit 590,0.000678591139464985
Bit 2004,0.0006783954521784171
Bit 69,0.0006775646426685134
Bit 1101,0.0006768521148614725
Bit 95,0.0006765728389480755
Bit 564,0.0006764078360285826
Bit 2042,0.0006751392046197458
Bit 437,0.0006710688625596649
Bit 332,0.0006704856040509716
Bit 882,0.0006704535176744837
Bit 501,0.0006699730407396863
Bit 1365,0.0006685565484734266
Bit 1362,0.0006685373000260674
Bit 235,0.0006681002752975533
Bit 1384,0.0006674804706206955
Bit 1000,0.0006670090430638435
Bit 718,0.0006664916426957968
Bit 760,0.00066619668297821
Bit 352,0.0006661492183433808
Bit 724,0.0006651130256526088
Bit 751,0.0006616546074769729
Bit 658,0.0006612898495568417
Bit 1602,0.0006611946002791947
Bit 34,0.0006610203465653981
Bit 319,0.0006607808862138438
Bit 790,0.0006598400619297558
Bit 708,0.0006598298661454447
Bit 273,0.0006593287968927287
Bit 1922,0.0006581024718007466
Bit 157,0.0006575563026330982
Bit 692,0.0006564622481718244
Bit 1576,0.0006552087903583874
Bit 1136,0.0006537274252880924
Bit 595,0.0006536554931047519
Bit 691,0.0006534990740528083
Bit 619,0.0006509959562925247
Bit 1109,0.0006509080234741211
Bit 1139,0.0006445967554189793
Bit 861,0.000643669131811394
Bit 1074,0.0006435747044080077
Bit 360,0.0006433047635471397
Bit 645,0.0006413547355065851
Bit 2017,0.0006383971502869853
Bit 166,0.0006378727477491302
Bit 1225,0.0006363724780406878
Bit 1629,0.0006336752567982837
Bit 942,0.0006329054596171458
Bit 1783,0.0006310346083315743
Bit 1691,0.0006304479524579812
Bit 1087,0.0006303081576331231
Bit 974,0.0006290234778154727
Bit 1284,0.0006282735389991039
Bit 1816,0.0006279915968472444
Bit 1154,0.0006273130194633879
Bit 1295,0.0006266785513288533
Bit 1348,0.0006265673905967048
Bit 1642,0.0006245843673156042
Bit 32,0.000624530594725669
Bit 802,0.0006234115860329402
Bit 730,0.0006234088537733015
Bit 94,0.0006227270093450876
Bit 1202,0.0006218820303664179
Bit 611,0.0006208491083177902
Bit 620,0.0006199484715432458
Bit 1279,0.000618566918400723
Bit 1014,0.0006183958517638954
Bit 771,0.0006180025488863156
Bit 916,0.000617742318483575
Bit 14,0.0006176181178726495
Bit 1649,0.0006174967201953525
Bit 138,0.0006170597034341208
Bit 474,0.0006164840149437277
Bit 330,0.0006162917380978005
Bit 1070,0.0006157760610362616
Bit 354,0.0006156088216665583
Bit 1129,0.0006154070557462349
Bit 548,0.0006135212296495431
Bit 333,0.0006127953254317415
Bit 1099,0.0006123741862824062
Bit 343,0.0006113290428553696
Bit 1978,0.0006107853278350862
Bit 1285,0.0006104772761643026
Bit 715,0.0006087878506039722
Bit 1905,0.0006084570487678513
Bit 1469,0.0006080443156448309
Bit 794,0.0006075032126138255
Bit 2000,0.0006067034021569014
Bit 58,0.0006062122554508949
Bit 1879,0.0006059963129756128
Bit 1771,0.0006055989259386392
Bit 1952,0.0006032777485071588
Bit 231,0.0006023185661451132
Bit 1665,0.0006019218132006106
Bit 1032,0.0006007862112537496
Bit 1430,0.0006000963994675897
Bit 883,0.0005993068994320476
Bit 1811,0.0005991401864709503
Bit 464,0.0005975870979724035
Bit 795,0.0005974618092077549
Bit 578,0.0005965967875575387
Bit 1849,0.0005964901303220559
Bit 1453,0.0005964027454225573
Bit 1309,0.0005958394632798679
Bit 749,0.0005956236522541348
Bit 1439,0.0005949446939968575
Bit 831,0.000594424868702138
Bit 806,0.0005933396495338764
Bit 242,0.0005933373180893805
Bit 884,0.0005911991315046368
Bit 1959,0.0005902479400403701
Bit 225,0.0005902203913784609
Bit 666,0.0005900775742878269
Bit 1903,0.00058942696765039
Bit 392,0.0005888470990363545
Bit 953,0.000588143877999376
Bit 927,0.0005875560956159958
Bit 119,0.0005859205971133284
Bit 1792,0.0005852296180981602
Bit 1951,0.0005848662216344938
Bit 1597,0.0005846771346705988
Bit 1062,0.0005843845139818513
Bit 325,0.0005837967291816721
Bit 577,0.000583766926156746
Bit 838,0.0005834266284041512
Bit 1489,0.0005822211653216396
Bit 213,0.0005817519861062581
Bit 599,0.0005813815022346309
Bit 197,0.0005810264253678759
Bit 54,0.0005809566283386376
Bit 1898,0.0005797630324913157
Bit 291,0.0005796184119482396
Bit 2001,0.0005790872993479649
Bit 1808,0.0005787334782264387
Bit 8,0.0005786081835562413
Bit 1403,0.0005778911187359758
Bit 145,0.0005778664659195749
Bit 349,0.0005778378976169351
Bit 1986,0.0005775687364799136
Bit 203,0.0005770643967261612
Bit 809,0.0005770367641301694
Bit 1155,0.000576729059994414
Bit 606,0.000576142629422584
Bit 1921,0.0005751381470603729
Bit 1507,0.0005750975714209439
Bit 1229,0.0005746828343560159
Bit 527,0.0005741518833413031
Bit 1239,0.0005734390016736428
Bit 84,0.0005721442213303821
Bit 2033,0.0005718889031342125
Bit 1280,0.0005699114466257887
Bit 237,0.0005696772906875944
Bit 112,0.0005692660518791996
Bit 140,0.0005691710282166874
Bit 917,0.0005687247146096824
Bit 845,0.0005682077092753341
Bit 1508,0.0005677839227201786
Bit 1147,0.000567223254624346
Bit 428,0.0005667133102905884
Bit 987,0.0005663635857896825
Bit 384,0.0005645594803177483
Bit 286,0.000564288074384534
Bit 1077,0.0005639051716645405
Bit 136,0.0005638425555963986
Bit 1915,0.000561646421072935
Bit 253,0.0005608290356284769
Bit 1644,0.0005606485817981613
Bit 502,0.0005596866238240497
Bit 1396,0.0005592254928796418
Bit 545,0.0005581596997442371
Bit 2019,0.0005580853308355961
Bit 1878,0.0005577393075834779
Bit 813,0.0005577191357048016
Bit 1739,0.0005574020650119572
Bit 1126,0.0005570355366337854
Bit 467,0.000556279504817031
Bit 1894,0.0005558513853596388
Bit 409,0.0005558091604253047
Bit 87,0.0005550249342988115
Bit 1232,0.0005542032247016521
Bit 1450,0.000553729533711622
Bit 787,0.0005534371640208313
Bit 1319,0.0005529683001153909
Bit 740,0.0005509523628473687
Bit 107,0.0005507391695287927
Bit 1589,0.0005505278954993458
Bit 383,0.0005486443567035932
Bit 234,0.0005480664603851649
Bit 622,0.0005480420324616092
Bit 1440,0.0005479384859180138
Bit 524,0.0005476950994070749
Bit 1673,0.0005476395874809086
Bit 653,0.0005468434348197608
Bit 552,0.0005467981413008715
Bit 1342,0.0005450580238183422
Bit 1582,0.0005447482420883035
Bit 2021,0.0005443181497956453
Bit 301,0.0005437030652383667
Bit 1080,0.0005428557113038754
Bit 245,0.0005426895287063791
Bit 1115,0.0005426428343908827
Bit 1747,0.0005417867557694531
Bit 205,0.0005417778276977209
Bit 65,0.0005416588076957136
Bit 1418,0.0005412136325636442
Bit 469,0.0005403837284863743
Bit 470,0.0005385222580397683
Bit 1603,0.0005375511154146796
Bit 1569,0.0005374101833720153
Bit 1909,0.0005374072792663288
Bit 558,0.0005371715588012552
Bit 92,0.0005370907170756343
Bit 1618,0.0005369352932972335
Bit 460,0.0005367062450171879
Bit 1144,0.0005366707643930036
Bit 1777,0.0005361477795366975
Bit 840,0.000536018968236931
Bit 380,0.0005359734230198323
Bit 906,0.0005357887349960977
Bit 106,0.0005356672722444906
Bit 1991,0.0005353264838502679
Bit 2022,0.000534447750710051
Bit 1415,0.0005343138293676779
Bit 452,0.0005332129574684905
Bit 591,0.0005330276811992975
Bit 1222,0.0005327842604554197
Bit 1910,0.0005326377001199914
Bit 169,0.0005321409877116295
Bit 1501,0.0005320542480309322
Bit 419,0.0005313697848166205
Bit 130,0.0005308304417551179
Bit 742,0.0005306849614350814
Bit 852,0.0005306797294115798
Bit 1123,0.0005306011372689884
Bit 1298,0.0005304024441337551
Bit 208,0.0005302655065292439
Bit 756,0.0005290230423760488
Bit 1548,0.0005287629484672868
Bit 1934,0.0005280153258001934
Bit 1047,0.0005273751249295058
Bit 348,0.0005271793459150271
Bit 947,0.000527073852453169
