Murcko_scafold,count,source
c1cc(NCc2cc[nH]n2)ncn1,1,RNA non-binders
c1ccc(N2CCC3(CCNC3)CC2)nc1,1,RNA non-binders
O=C(Cc1c[nH]c2ccccc12)N1CC2CNC[C@@H]2C1,1,RNA non-binders
c1cncc(-c2ccccc2-n2cccn2)c1,1,RNA non-binders
O=C1OCCN1CCNc1ncnc2c1CNC2,1,RNA non-binders
O=c1c2c(c3ccccc3n1-c1ccccc1)OC=C[C@H]2c1ccccc1,1,RNA non-binders
O=C(CSc1nc[nH]n1)NCCCc1ccccc1,1,RNA non-binders
C1=C[C@H](c2ccc(OCc3ccccc3)cc2)c2ccccc2O1,1,RNA non-binders
c1ccc2nc(COc3ccc(-c4n[nH]cc4-c4ccncc4)cc3)ccc2c1,1,RNA non-binders
c1ccn(-c2ccc3c(c2)OCO3)c1,1,RNA non-binders
c1ccc(N2CCN(CCNc3nc4ccccc4n4cnnc34)CC2)cc1,1,RNA non-binders
O=C1Nc2ccccc2NC12CCN(Cc1cccc3ncccc13)CC2,1,RNA non-binders
O=C1CCCCCN1CCC(=O)N1CCC2(CCc3ccccc32)CC1,1,RNA non-binders
O=C(Nc1ccccc1)Nc1nc2ccccc2s1,1,RNA non-binders
c1csc(CN2CCC3(CCC3)CC2)n1,1,RNA non-binders
O=C(N[C@H]1CN[C@H](C(=O)NCCCc2ccccc2)C1)c1ccccc1,1,RNA non-binders
c1ccc(Cc2noc(-c3cc4cccnc4s3)n2)cc1,1,RNA non-binders
O=C(NCc1cccnc1-n1cncn1)c1cnc2[nH]cnc2c1,1,RNA non-binders
O=C1CN(C2CCNCC2)CCN1Cc1ccccc1,1,RNA non-binders
O=C(c1n[nH]c2ccccc12)N1CCC(c2ccccc2)CC1,1,RNA non-binders
c1cncc(-c2ccnc(NCc3ccncc3)n2)c1,1,RNA non-binders
c1n[nH]cc1CN1CCOCC1,1,RNA non-binders
O=c1cc([C@H]2CCCN(c3ncnc4c3CCNCC4)C2)nc[nH]1,1,RNA non-binders
O=C(c1cccnc1)N1CCC[C@H](COc2ccccc2)C1,1,RNA non-binders
c1ccc(COC2CCN(c3ccncn3)CC2)cc1,1,RNA non-binders
O=C(N1CCC2(CCNC2)CC1)C1(c2ccccc2)CC1,1,RNA non-binders
O=C1c2cccnc2[C@@H](Nc2ccccc2)N1Cc1ccco1,1,RNA non-binders
O=C(Cc1cncnc1)NC1CCCC1,1,RNA non-binders
c1ccc2sc(SCCCn3c4ccccc4c4ccccc43)nc2c1,1,RNA non-binders
c1ccc(-c2c[nH]nc2C2CC2)cc1,1,RNA non-binders
O=C(COc1ccccc1)Oc1ccc2c(c1)C=CCN2,1,RNA non-binders
c1ccc(-c2nc(CN3CCCCC3)no2)cc1,1,RNA non-binders
O=C(CC1CCNCC1)NCc1ncn[nH]1,1,RNA non-binders
O=C(C1=C[C@@H](C(=O)Nc2ccccc2)C2=CC=CCN12)c1ccccc1,1,RNA non-binders
O=C1N(Cc2ccccc2)c2ccccc2[C@@]12C=COc1ccncc12,1,RNA non-binders
O=C1C(c2ccccc2)=C(NCc2ccccc2)c2ccccc21,1,RNA non-binders
O=C(c1cn2ccccc2n1)N1CCC2(CCc3ccccc32)CC1,1,RNA non-binders
O=c1[nH]c(CC2CCNCC2)nn1Cc1ccoc1,1,RNA non-binders
O=C1CCC2(CCNCC2)CN1Cc1nnc[nH]1,1,RNA non-binders
c1ccc(-n2cccn2)c(CN2CCO[C@]3(CNCCOC3)C2)c1,1,RNA non-binders
O=C1COc2ccc(CC(=O)N3CCCC3)cc2N1,1,RNA non-binders
O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC(=O)[C@H]3C2CC1,1,RNA non-binders
c1cc(-c2nnc[nH]2)cc(-n2ccnc2-c2cc3n(n2)CCNC3)c1,1,RNA non-binders
O=C(CN1CCc2ccccc2C1)N1CC[C@H]2NCCCC2C1,1,RNA non-binders
O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,1,RNA non-binders
c1nc(N2CCC(N[C@@H]3COC4(CCCC4)C3)CC2)c2nc[nH]c2n1,1,RNA non-binders
O=C(Cc1ccccc1)N1CC[C@@H](C2CC2)C1,1,RNA non-binders
O=C(c1ccc2nccnc2c1)N1CC[C@@H](c2ccco2)C1,1,RNA non-binders
c1ccc(C(CN2CC[C@H](CN3CCOCC3)C2)c2ccccc2)cc1,1,RNA non-binders
O=C(c1cnc(N2CCCC2)nc1)N1CCNC2(CCNCC2)C1,1,RNA non-binders
c1nc(NC[C@H]2CCCN2)cc(N2CCOCC2)n1,1,RNA non-binders
O=C(c1ccccc1Cc1ccccc1)N1CCCCC1,1,RNA non-binders
O=C(c1ccccc1)N1CCCC2(CCNCC2)CC1,1,RNA non-binders
c1cc(-c2n[nH]c(-c3ccc(C[C@H]4CCCNC4)cc3)n2)ccn1,1,RNA non-binders
O=C(c1conc1-c1ccccc1)N1CC[C@H](CN2CCNCC2)C1,1,RNA non-binders
O=C([C@H]1Cc2ccccc2CN1)N1CCc2[nH]cnc2C1,1,RNA non-binders
O=C(NCC1(Cn2cccn2)CC1)[C@@H]1CC2(CCNCC2)CN1,1,RNA non-binders
O=c1cc(N2CCNCC2)cnn1C[C@H]1COCCO1,1,RNA non-binders
O=C(CCCC(=O)N[C@@H]1CCNC1)Nc1ccccc1,1,RNA non-binders
O=C(c1ccccc1)N1CCN(CCCn2ccc3ccccc32)CC1,1,RNA non-binders
O=C(NCCc1cc(N2CCCC2)ncn1)c1c[nH]nn1,1,RNA non-binders
O=C(N[C@@H](Cn1ccnc1)c1ccccc1)c1cn(C2CCCCC2)nn1,1,RNA non-binders
O=C1CC2(CCN(c3nccc(N4CCCCC4)n3)CC2)CN1,1,RNA non-binders
c1ccc2nc(CNCCC[C@H]3CCOC3)ccc2c1,1,RNA non-binders
c1ccn(CCN2CCOCC2)c1,1,RNA non-binders
c1ccc(-c2ccnc3[nH]ccc23)nc1,1,RNA non-binders
O=S(=O)(Nc1ncccn1)c1ccc(NCc2nc3ccccc3[nH]2)cc1,1,RNA non-binders
O=C(N[C@H]1CC[C@H]1NC1CCCC1)c1ccc(Cn2cnnn2)cc1,1,RNA non-binders
c1cc(CN2CCCCCC2)cc(-c2ccco2)c1,1,RNA non-binders
c1nc(N2CCCCC2)c2sccc2n1,1,RNA non-binders
c1ccc2[nH]c(CCNC3CCNCC3)nc2c1,1,RNA non-binders
c1ccc(CN2CC[C@H]3CNC[C@H]32)cc1,1,RNA non-binders
O=C(CCc1cncnc1)N1CCCC1,1,RNA non-binders
c1ccc(-c2cc(-c3ccoc3)ccn2)cc1,1,RNA non-binders
c1coc(-c2ccnc3[nH]ccc23)c1,1,RNA non-binders
O=C(CNCc1ccn[nH]1)Nc1ccccc1,1,RNA non-binders
c1ccc2c(OCCCCNCCN3CCOCC3)cccc2c1,1,RNA non-binders
c1ccc(Oc2ccccc2-c2ncn[nH]2)cc1,1,RNA non-binders
O=C(Cn1cnnn1)NCc1n[nH]c2ccccc12,1,RNA non-binders
O=C(c1ccc(-n2cnnc2)cc1)N1CCC[C@H](CN2CCCC2)C1,1,RNA non-binders
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc1,1,RNA non-binders
c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1,1,RNA non-binders
c1coc(-c2noc(CNCc3nnc[nH]3)n2)c1,1,RNA non-binders
O=C(NCc1cccnc1)Nc1ccc(-c2nn[nH]n2)cc1,1,RNA non-binders
O=C(c1cc[nH]c1)N1CCCN(Cc2cnc[nH]2)CC1,1,RNA non-binders
c1cncc(CNc2nccc(-c3cccnc3)n2)c1,1,RNA non-binders
c1ccc(COC2CCN(c3ncnc4c3CCNCC4)CC2)nc1,1,RNA non-binders
c1ccc(-n2cc(CNCc3cncnc3)cn2)cc1,1,RNA non-binders
O=S(=O)(c1ccccc1)N1CC2CNC[C@H]2C1,1,RNA non-binders
c1ccc(-c2ncn(CC3CCC3)c2-c2ccccc2)cc1,1,RNA non-binders
O=C(NCCCc1cscn1)c1cc(-c2ccco2)n[nH]1,1,RNA non-binders
O=C1N=c2ccccc2=NC1=CN1CCC(c2ccc3ccccc3c2)CC1,1,RNA non-binders
O=C1NCC2CN(Cc3ccccc3)C[C@@H]12,1,RNA non-binders
c1cc(CN2CCCN(Cc3c[nH]nn3)CC2)ccn1,1,RNA non-binders
O=C(NCC1(c2ccccc2)CCCC1)[C@@H]1CC2(CCNCC2)CN1,1,RNA non-binders
O=C(Cc1coc(-c2ccccc2)n1)N1CCCOCC1,1,RNA non-binders
O=C(CCNC(=O)c1ccccc1)NC1CCCCC1,1,RNA non-binders
c1ccc([C@H]2CC[C@@H](NCCc3c[nH]c4ccccc34)CC2)cc1,1,RNA non-binders
c1ccc(CCNC2CCNCC2)cc1,1,RNA non-binders
O=C(c1cn2c(n1)CNCC2)N1CC[C@@H]2CC[C@H](C1)N2,1,RNA non-binders
c1ccc2nc(CN3CCNCC3)ccc2c1,1,RNA non-binders
O=C1NCCC[C@@]12CCN(c1ncnc3sccc13)C2,1,RNA non-binders
O=C(c1cnc(-c2cccnc2)nc1)N1CCC[C@H](Nc2ccccc2)C1,1,RNA non-binders
O=C1N=C(CN2CCCCC2)C=C/C1=C\NCc1cn2ccsc2n1,1,RNA non-binders
O=C(c1cccc(-c2ncc[nH]2)c1)N1CCC2(CCC2)CC1,1,RNA non-binders
O=S(=O)(c1ccc2ccccc2c1)N(CCCn1cccn1)c1ccccc1,1,RNA non-binders
c1ccc(NCc2ccc3c(c2)OCO3)cc1,1,RNA non-binders
O=C(NCc1nc2ccccc2[nH]1)c1cn(C2CCCCC2)nn1,1,RNA non-binders
O=C(CN1CCOc2ccccc2C1)N1CCO[C@]2(CNCCOC2)C1,1,RNA non-binders
O=C(Nc1ccc(-c2ccccc2)cc1)N[C@@H]1CCOC1,1,RNA non-binders
O=C1c2ccccc2C(=O)c2c(Sc3ccccc3)cccc21,1,RNA non-binders
O=C1OCCN1Cc1cc(C2CCCCC2)no1,1,RNA non-binders
c1nc2cc(-c3nc(C4CCCC4)n[nH]3)ccc2[nH]1,1,RNA non-binders
c1ccc(CC[C@H]2CCCN(c3ccncn3)C2)cc1,1,RNA non-binders
c1ccc(-c2ncn(C3CCCCC3)c2-c2ccccc2)cc1,1,RNA non-binders
c1nc(N2CCCCC2)cc(N2CCN(C3CCCCC3)CC2)n1,1,RNA non-binders
O=C(NCc1ccccc1)c1cccc2cccnc12,1,RNA non-binders
O=c1[nH]cnc2c1CCN(Cc1cc3n(n1)CCCNC3)CC2,1,RNA non-binders
O=C(Nc1cccc(OCc2ccccc2)c1)N1CCCC1,1,RNA non-binders
O=c1c(NCC2CCN(Cc3ccccc3)CC2)c(N2CCNCC2)c1=O,1,RNA non-binders
c1ccc2oc(N3CC[C@H](CN4CCCCC4)C3)nc2c1,1,RNA non-binders
O=C(c1ccccc1)N1Cc2ccccc2C1,1,RNA non-binders
O=C1N=C(c2ccccc2)C=CC1=CNCc1cc2n(n1)CCNC2,1,RNA non-binders
O=C(CNCCSc1nnn[nH]1)NC1CCCCCCC1,1,RNA non-binders
c1nc(CNC2CCC3(CCNCC3)CC2)no1,1,RNA non-binders
O=C(CCc1cscn1)NCc1ccccc1,1,RNA non-binders
c1ccc(CCNc2ccncn2)nc1,1,RNA non-binders
O=C(CCC(=O)NC1CCCCCC1)NCCCc1ccccc1,1,RNA non-binders
c1csc(-c2nccn2CCc2nnc[nH]2)c1,1,RNA non-binders
O=C(Nc1ccnn1C1CCCC1)N[C@H]1CCc2ccccc21,1,RNA non-binders
O=C(NCCc1nnc[nH]1)[C@@H]1CC2(CCNCC2)CN1,1,RNA non-binders
O=C(CCc1ncn[nH]1)N1CCC2(CCC2)CC1,1,RNA non-binders
O=C1C=C(N[C@H]2CCCNC2)C2(CCCCC2)O1,1,RNA non-binders
O=c1[nH]cncc1/N=N/c1ccccc1,1,RNA non-binders
c1ccc(Nc2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,1,RNA non-binders
c1cncc(Cn2cccn2)c1,1,RNA non-binders
c1ccc(CCCSc2ncn[nH]2)cc1,1,RNA non-binders
c1csc(CN2CCC(c3nc4ccccc4[nH]3)CC2)c1,1,RNA non-binders
O=C(NC[C@@H]1CCCN1)c1cnn(-c2ccccc2)c1,1,RNA non-binders
O=C(NCCCn1ccnn1)[C@H]1CNC[C@@H](C(=O)N2CCCC2)C1,1,RNA non-binders
O=C(NCc1ncc[nH]1)c1cc(-c2ccc[nH]2)n[nH]1,1,RNA non-binders
O=C(N[C@H](c1ccccc1)c1ccncc1)c1c[nH]nn1,1,RNA non-binders
c1ccc(-c2cc(N[C@H]3CCCNC3)n3nccc3n2)cc1,1,RNA non-binders
c1n[nH]c2nc(C3CCCC3)nc(N3CCNCC3)c12,1,RNA non-binders
O=C(c1cnc(N2CCOCC2)nc1)N1CCC2(CCC2)CC1,1,RNA non-binders
O=C(N[C@@H]1CCNC1)c1cccc2nccnc12,1,RNA non-binders
C1=C[C@@H](c2cccnc2)c2c(ccc3ccccc23)O1,1,RNA non-binders
c1ccc(NCc2cc3n(n2)CCCNC3)nc1,1,RNA non-binders
c1nc2c(c(N3CCc4sccc4C3)n1)CCNCC2,1,RNA non-binders
c1ccc(-c2ncn(Cc3cnoc3)c2-c2ccccc2)cc1,1,RNA non-binders
O=C(CCn1cccn1)N1CCCOCC1,1,RNA non-binders
O=C(CNC1CCNCC1)Nc1ccccc1,1,RNA non-binders
O=C(Cc1cn[nH]c1)N1CCN(c2ncccn2)CC1,1,RNA non-binders
O=S(=O)(c1ccccc1)N(CCCn1nnc2ccccc21)c1ccccc1,1,RNA non-binders
O=C(NCc1nncs1)c1csc(Cc2ccccc2)n1,1,RNA non-binders
O=C1C[C@@H](c2cnn(-c3ccccc3)c2)C2=CC=CNC2=N1,1,RNA non-binders
O=C(NCNc1ccccc1)c1cccs1,1,RNA non-binders
c1ccc(Nc2nc(-c3cc4ccccc4o3)cs2)cc1,1,RNA non-binders
O=C(c1noc2c1CCCC2)N1CC2COc3ccccc3[C@H]2C1,1,RNA non-binders
c1ccc(CC(CN2CCCCC2)CN2CCCCC2)cc1,1,RNA non-binders
O=S1(=O)C=C(NCc2ccc3c(c2)OCO3)c2ccccc21,1,RNA non-binders
O=C(CCc1cc2n(n1)CCCNC2)N[C@H](c1ncn[nH]1)C1CC1,1,RNA non-binders
c1ncc(CCNCC2CCNC2)s1,1,RNA non-binders
c1ccc(CCNCC2CCNC2)cc1,1,RNA non-binders
O=C(NCc1nccs1)c1cc(CN2CCCCC2)on1,1,RNA non-binders
c1ccc(-c2ccc(N3CCC4(CCCCO4)CC3)nn2)cc1,1,RNA non-binders
O=C(CCCn1cncn1)N1CC[C@@H](c2ccccc2)C1,1,RNA non-binders
O=C(NC(=S)Nc1ccccn1)c1ccccc1,1,RNA non-binders
O=C(NCCc1csc(-c2ncccn2)n1)c1cn2c(n1)CNCC2,1,RNA non-binders
O=C(N[C@H]1CC[C@H]1NC1CCOCC1)c1ccccc1-c1ccccc1,1,RNA non-binders
O=C1CCC2(CCN(C(=O)c3ccco3)CC2)CN1CCCn1ccnc1,1,RNA non-binders
O=C1CNC[C@@H](C(=O)N2CCC3(CC2)CNC(=O)O3)N1,1,RNA non-binders
O=C(c1ccc(Cn2cccn2)o1)N1CCC2(CCc3ccccc32)CC1,1,RNA non-binders
O=C(c1ccc(S(=O)(=O)NCc2ccncc2)cc1)N1CCNCC1,1,RNA non-binders
O=C1CCC2(CCN(c3ccccn3)CC2)CN1,1,RNA non-binders
O=C(CN1CC[C@H]2NCCCC2C1)NCCc1ccccc1,1,RNA non-binders
O=C(c1cncnc1)N1CCc2[nH]c(-c3ccccc3)nc2C1,1,RNA non-binders
O=C(CCc1nc2ccccc2[nH]1)N1CC[C@@H](N2CCOCC2)C1,1,RNA non-binders
c1cc(CNc2nc(C3CCCC3)nc3c2CNC3)[nH]n1,1,RNA non-binders
c1cnc(-c2nc(CCN[C@H]3CCOC4(CCOCC4)C3)cs2)cn1,1,RNA non-binders
C(=C\c1ccccc1)\CN1CCN(c2nccc(N3CCCC3)n2)CC1,1,RNA non-binders
O=C(CCc1cscn1)N1CCCC1,1,RNA non-binders
O=C1C[C@H]2CC[C@@H](CN1Cc1ccco1)N2,1,RNA non-binders
O=C(Nc1cn[nH]c1)c1cccc(CN[C@@H]2CCOC2)c1,1,RNA non-binders
c1cc(N2CC[C@H](CN3CCCNCC3)C2)ncn1,1,RNA non-binders
c1ccc(CCCNc2nccc(-c3cccnc3)n2)cc1,1,RNA non-binders
c1ccc(CCCN2CCN(CCc3ccccc3)CC2)cc1,1,RNA non-binders
O=C(NCC[C@H]1CCCN1)c1ccccc1,1,RNA non-binders
O=C(c1cncs1)N1CCC(Sc2ccccc2)CC1,1,RNA non-binders
O=c1ccc(-c2nc(-c3ccncc3)n[nH]2)c[nH]1,1,RNA non-binders
O=c1c(/N=C2\C=CCCC2)c[nH]n1-c1ccccc1,1,RNA non-binders
O=C1CCCC2=C1[C@@]1(C=CO2)C(=O)N2CC=Cc3cccc1c32,1,RNA non-binders
O=C(CNCCc1cccs1)Nc1cnccn1,1,RNA non-binders
O=C(C[C@H]1COCCN1)NCc1nnnn1-c1ccccc1,1,RNA non-binders
c1cnc(CCNC2CCC3(CCNCC3)CC2)nc1,1,RNA non-binders
O=C(CSc1nc(=O)ccn1-c1ccccc1)Nc1ccccc1,1,RNA non-binders
O=C(CCCn1cccn1)N1CCC[C@H](CN2CCOCC2)C1,1,RNA non-binders
c1nocc1CN1CCCC1,1,RNA non-binders
c1ccc([C@@H]2CN(c3ccncn3)CCO2)cc1,1,RNA non-binders
c1cncc(-c2nc(C3CCCC3)n[nH]2)c1,1,RNA non-binders
O=C(NCc1ncc2c(n1)CCCC2)[C@@H]1CCCN1,1,RNA non-binders
O=C(CCc1cncs1)NCCCNc1cccnc1,1,RNA non-binders
O=C(N[C@H]1CCc2ccccc21)c1cnnn1-c1ccccc1,1,RNA non-binders
O=C(CCC1CCN(C(=O)[C@@H]2C=CCN2)CC1)Nc1ccc2c(c1)OCCO2,1,RNA non-binders
c1ccc2c(c1)CC[C@@H]2Nc1ncnc2c1CCNCC2,1,RNA non-binders
O=C(C(=O)N1CC[C@H]2NCCCC2C1)c1ccccc1,1,RNA non-binders
c1ccc(CCn2cnnc2CN[C@H]2CCOC3(CCOCC3)C2)cc1,1,RNA non-binders
O=C(C[C@H]1COCCN1)NCCc1nc(-c2ccccn2)no1,1,RNA non-binders
O=C1CCCC2=C1[C@H](c1ccc3c(c1)OCO3)C=CN2c1ccccc1,1,RNA non-binders
c1ccc2[nH]c(CNc3c4c(nc5nncn35)CCC4)nc2c1,1,RNA non-binders
c1ccc(CO[C@H]2CCCN(c3ncnc4c3CCNCC4)C2)cc1,1,RNA non-binders
C(=C/C1CCCC1)\CCCc1ccccc1,1,RNA non-binders
C(=C/c1nc(Nc2ccn[nH]2)cc(N2CCNCC2)n1)\c1ccccc1,1,RNA non-binders
c1n[nH]c(CCc2cn[nH]c2)n1,1,RNA non-binders
c1ccc(-c2n[nH]cc2CNCC2CC2)cc1,1,RNA non-binders
O=C(N[C@H]1CN[C@H](C(=O)NCCc2ccccn2)C1)c1cnoc1,1,RNA non-binders
O=C(N[C@H]1CN[C@H](C(=O)NCCCn2ccnc2)C1)c1ccccc1,1,RNA non-binders
O=C(Nc1cccc2ccoc12)N1CCN[C@H]2CS(=O)(=O)C[C@H]21,1,RNA non-binders
c1ccc(CCCN2CCC[C@@]3(CCNC3)C2)cc1,1,RNA non-binders
O=C([C@@H]1CCCN1)N1CCC(c2cc(N3CCCC3)ncn2)CC1,1,RNA non-binders
O=c1cc(-c2cc3ccccc3o2)nc[nH]1,1,RNA non-binders
C=C1C(=O)C=CO/C1=N\c1ccc(Oc2ccccc2)cc1,1,RNA non-binders
O=C(c1ccc(-c2ccccc2)nc1)N1CCCCC1,1,RNA non-binders
O=C(CCS(=O)(=O)c1ccccc1)N1CCCC1,1,RNA non-binders
c1ccc(-c2cn3ncsc3n2)cc1,1,RNA non-binders
O=C(NCC(=O)N1CCCCC1)c1ccccc1,1,RNA non-binders
O=C(C1CCOCC1)N1CCCN(Cc2ccco2)CC1,1,RNA non-binders
c1cncc(OCCCNCc2c[nH]c3ccccc23)c1,1,RNA non-binders
O=C(CN1CCCCC1)N1CCCN(Cc2ccccc2)CC1,1,RNA non-binders
O=C1NC[C@@]2(CCCN(C(=O)c3cn(CCN4CCNCC4)nn3)C2)O1,1,RNA non-binders
O=C1NC2(CCNCC2)C(=O)N1C[C@H]1CC(c2ccccc2)=NO1,1,RNA non-binders
O=C1N[C@@](CCCc2ccccc2)(C2CCNCC2)C(=O)N1Cc1ccncc1,1,RNA non-binders
O=C(COC(=O)c1cnon1)Nc1ccccc1,1,RNA non-binders
O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1CNc1ccccc1,1,RNA non-binders
C=C1C2=C(CCCC2)S/C1=N\C1=NS(=O)(=O)c2ccccc21,1,RNA non-binders
c1sc(N2CCCC2)nc1CN[C@H]1CCOC2(CCOCC2)C1,1,RNA non-binders
c1cncc(-c2nc3ccccc3o2)c1,1,RNA non-binders
O=NN(CCCl)C(=O)NCCCl,1,RNA non-binders
O=C1C[C@H](c2ccccc2)CC2=C1[C@]1(C=CO2)C(=O)Nc2ccccc21,1,RNA non-binders
c1cnn(CCNc2nc(-c3ccncc3)nc3c2CCNCC3)c1,1,RNA non-binders
O=C(c1noc2c1CCCC2)N1CCCC1,1,RNA non-binders
O=C(NCCn1cccn1)c1cnc2[nH]cnc2c1,1,RNA non-binders
c1ccn2c(CNc3cc(N4CCOCC4)ncn3)cnc2c1,1,RNA non-binders
c1cncc(-c2noc(CCN[C@H]3CCc4ccccc4C3)n2)c1,1,RNA non-binders
c1ccc(NCc2cccc(-n3cccn3)c2)nc1,1,RNA non-binders
C1=C[C@H](c2cnn(-c3ccccc3)c2)c2c[nH]nc2O1,1,RNA non-binders
O=C1C=C2CC[C@@H]3[C@H](CCC4[C@@H](c5cscn5)CC[C@H]43)C2CC1,1,RNA non-binders
O=C1CCCC2=C1[C@H](C1CCN(C(=O)OCc3ccccc3)CC1)C=CO2,1,RNA non-binders
O=C(c1scc2c1OCCO2)N1CCCC1,1,RNA non-binders
O=C(C[C@H]1COCCN1)NCc1csc2ccccc12,1,RNA non-binders
c1ccc(OC2CCN(C[C@H]3CCNC3)CC2)cc1,1,RNA non-binders
O=C(NCc1cccnc1Oc1ccccc1)C1CCC1,1,RNA non-binders
c1ccc2c(CNCCn3ccnc3)n[nH]c2c1,1,RNA non-binders
c1cnn(CCC2CCN(c3nccs3)CC2)c1,1,RNA non-binders
O=C(c1cccc(-n2cccn2)c1)N1CCN[C@H]2CS(=O)(=O)C[C@H]21,1,RNA non-binders
O=C(C[C@H]1COCCN1)N1CCC(Oc2ccccc2)CC1,1,RNA non-binders
O=C(NCc1ccccn1)c1cccc2c1NCCC2,1,RNA non-binders
O=C(CCn1cccnc1=O)N1CC[C@@H](N2CCCCC2)C1,1,RNA non-binders
O=C(CCc1cncs1)N1CCC(Cc2cccs2)CC1,1,RNA non-binders
c1cc(C2CCCC2)nc(N2CCO[C@]3(CNCCOC3)C2)n1,1,RNA non-binders
O=C(C1=Cc2ccccc2OC=C1)N1CCC2(CCCCO2)CC1,1,RNA non-binders
O=C1CC[C@H]2CN(c3nc4ccccc4o3)CC[C@H]2N1,1,RNA non-binders
O=C(CCCc1ccccc1)NCc1cn[nH]c1,1,RNA non-binders
c1cc(NC[C@H]2CNCCOC2)ncn1,1,RNA non-binders
c1ccc(OCc2nccc([C@H]3CCCNC3)n2)cc1,1,RNA non-binders
c1nc2c([nH]1)[C@@H](c1ccc3c(c1)CCO3)NCC2,1,RNA non-binders
O=C(CN1CCC(c2ccccc2)CC1)N1CCCOCC1,1,RNA non-binders
c1ccc2c(Cn3cnc4ccccc43)cccc2c1,1,RNA non-binders
c1ccc(Oc2ccc(CN3CCNCC3)cc2)cc1,1,RNA non-binders
O=C(Nc1ccccn1)c1ccc(CNCc2cncnc2)cc1,1,RNA non-binders
c1cnn(Cc2ncn[nH]2)c1,1,RNA non-binders
c1ccc(CN2CCN(c3cc(N4CCCC4)ncn3)CC2)cc1,1,RNA non-binders
O=S(=O)(c1ccccc1)N1CCN(CC2CCCNC2)CC1,1,RNA non-binders
O=C1NC(=O)/C(=C\c2ccc3nccnc3c2)S1,1,RNA non-binders
O=C(N1CCOCC1)N1CCC(n2ccnc2-c2cc3n(n2)CCNC3)CC1,1,RNA non-binders
O=C(c1cc(-c2ccccc2)n[nH]1)N1C[C@@H]2CCCN[C@@H]2C1,1,RNA non-binders
c1ccc(-c2nccc(NCCCN3CCCC3)n2)cc1,1,RNA non-binders
O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3Cc2ccoc2)[C@H]1O5,1,RNA non-binders
O=C(c1ccc(Cn2ccnc2)o1)N1CC[C@@]2(CCCNC2=O)C1,1,RNA non-binders
c1ccc2[nH]c(SCc3cnnn3-c3cnon3)nc2c1,1,RNA non-binders
c1ccc2c(c1)CCC21CCN(c2nnco2)CC1,1,RNA non-binders
c1ccc(-n2cncn2)c(CNC2CCC3(CCNCC3)CC2)c1,1,RNA non-binders
O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCCOCC2)c1,1,RNA non-binders
O=C(Cc1c[nH]c(=O)[nH]c1=O)N1CCC2(CCC2)CC1,1,RNA non-binders
c1ccc(OCc2ccccc2-c2cnccn2)cc1,1,RNA non-binders
O=C(Cc1ccccc1)NCc1nc(-c2ccccc2)no1,1,RNA non-binders
C1=C[C@H](c2ccsc2)c2c(n[nH]c2-c2ccccc2)O1,1,RNA non-binders
O=C1CN(Cc2ccc3c(c2)OCO3)C=C1c1nc2ccccc2[nH]1,1,RNA non-binders
O=C(c1nnc2ncccn12)N1CCC2(CC1)Nc1ccccc1NC2=O,1,RNA non-binders
O=C(NCC1CCCCC1)c1cncnc1-c1ccccc1,1,RNA non-binders
O=C(CN1C[C@@H]2CC[C@H](CC1=O)N2)N1CCCOc2ccccc2C1,1,RNA non-binders
O=C(NCCCc1cscn1)Nc1ccccc1,1,RNA non-binders
c1nc(CSCCNCC2CCCNC2)c[nH]1,1,RNA non-binders
O=C1CC[C@H]2CN(C(=O)CCN3CCCCO3)CC[C@H]2N1,1,RNA non-binders
O=C1CCC2(CCNCC2)CN1Cc1nc(-c2ccncc2)n[nH]1,1,RNA non-binders
O=C(N1CCC2(CCNCC2)C1)C1(c2ccccc2)CCC1,1,RNA non-binders
O=C(N[C@H]1CN[C@H](C(=O)NCc2cnc3ccccn23)C1)c1cccs1,1,RNA non-binders
O=C(CN1C(=O)CNC1=O)N1CCC2(CCC2)CC1,1,RNA non-binders
c1ccc(CCNc2nc(-c3cccnc3)nc3c2CCNCC3)cc1,1,RNA non-binders
O=C(NCc1ccco1)C1(c2ccccc2)CC1,1,RNA non-binders
O=C1C[C@H](NC2CCN(C(=O)c3ccccc3)CC2)CN1,1,RNA non-binders
c1cc(N2CCC3(CCOCC3)CC2)ncn1,1,RNA non-binders
O=C(CCc1cn[nH]c1)NCc1cccs1,1,RNA non-binders
O=C(CSc1n[nH]c(-c2ccco2)n1)N1CCCC1,1,RNA non-binders
O=C(c1cnc2ccccc2c1)N1CCCC1,1,RNA non-binders
O=C1Nc2ccccc2[C@@]12C=COc1n[nH]c(-c3cccnc3)c12,1,RNA non-binders
