CSK_scafold,count,source
C1CCC(CC2CCC(CC3CCC(CC4CCCCC4)CC3)CC2)CC1,1,RNA binders
C1CC(CC2CCC3CCCC3C2)CC2CCCC2C1,1,RNA binders
C1CCC(CC2CCCC3CCCCC32)C1,1,RNA binders
C1CCC(C2CCC3CCCC(CC4CCC(CC5CCC6CCCC6C5)CC4)C3C2)C1,1,RNA binders
C1CCC(CCCC2CCC3CC(C4CCCC(CCC5CCCCC5)C4)CCC3C2)CC1,1,RNA binders
C1CCC(CCCC2CCCC2CCC2CCCCC2)CC1,1,RNA binders
C1CCC(C2CC3CC4CCCCC4C3C3CCCCC23)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCCC3C3CCCCC3)CC2)CC1,1,RNA binders
C1CCC2CCCC(CCC3CCC4CCCC43)C2CC1,1,RNA binders
C1CCC(CC2CCC(CC3CCCC(C4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCC2C(C1)CCCC2CC1CCC2C(C1)CC1CCCCC12,1,RNA binders
C1CCC(CC2CC3CCC(CC3)C2)CC1,1,RNA binders
C1CCC(C2CCCC(CC3CCCC4CCCC43)CC2)CC1,1,RNA binders
C(CCC1CCC2CCCCC2C1)CCCC1CCC2CCCCC2C1,1,RNA binders
C1CCC(C2CCC(CC3CCC4CCCC4C3)C2)C1,1,RNA binders
C1CC2CCCC3CCC(C1)C23,1,RNA binders
C1CCC(C2CCC(C3CCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CC3CCCCC3C2CCCCCC2CCCC2)CC1,1,RNA binders
C1CCC(C(CCCC2CCCC2)C2CCCCC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCC(CCCCC4CCCC4)CC3)C2)CC1,1,RNA binders
C1CCC(CC(CCCC2C3CCCCC3C3CCCCC32)CC2CCCC2)CC1,1,RNA binders
C1CCC(CCCC2CCC(C3CCCC3)CC2)CC1,1,RNA binders
C1CC2CCC(CC3CCC4(CC3)CCC3CCCCC34)CC2C1,1,RNA binders
C1CCC(C(CCCC2CCC3CCCCC3C2)C2CCCC2)CC1,1,RNA binders
C1CCC(CC2CCC(CC3CCC(CC4CCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CC2CC(CCCCC3CCCC3)C3CCCCC23)CC1,1,RNA binders
C1CCC(C2CCC(CCCC34CCCC3CCC4)CC2)CC1,1,RNA binders
C(CCCC1C2CCCCC2CC2CCCC21)CCC1CCCCC1,1,RNA binders
C1CCC(CCC2CCC(CCCC3CCC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCC3C(CCCC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC2CC3CC(CC4CCCC5CCCCC54)CCC3CC2C1,1,RNA binders
C1CCC(C2CCC(CC3CCC4(CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(CC2CCC3CCC(C4CCCCC4)C3C2)CC1,1,RNA binders
C1CCC(C2CCCC(CCC3CCCC4CCCC43)C2)CC1,1,RNA binders
C(CCC1CCCC1)CCC1CCCC(CC2CCCC2)C1,1,RNA binders
C1CCC(C2CC3CCC(CCCC4CCCC4)CC3C2)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCCC4CCCC43)CC2)CC1,1,RNA binders
C1CCC2CC(CC3CCCC4CCCCC43)CC2C1,1,RNA binders
C1CCC(C2CCC(C3CC4CCCCC4C3)C2)C1,1,RNA binders
C1CCC(C2CCC(CC3CCCC4CCCC43)C2)CC1,1,RNA binders
C1CCC2CC(CC3CCC4(CCCC4)CC3)CC2CC1,1,RNA binders
C1CCC(CCCCC2CCCCC2CC2CCCCC2)CC1,1,RNA binders
C(CC1CCC(C2CCCC2)CC1)CC1CCC(C2CCCC2)C1,1,RNA binders
C1CCC(CC2CC3CCC2CC3)CC1,1,RNA binders
C1CCC(C2CCC(C3CCC(CC4CCCC(CCC5CC5)C4)C3)CC2)CC1,1,RNA binders
C1CCC(C2CCC3CCC4CCCC(C5CCC6CCCC6C5)C4C3C2)C1,1,RNA binders
C1CCC(C2CCC3C4CCCCC4CC23)CC1,1,RNA binders
C1CCC(CC2CC3CCCC3C2)CC1,1,RNA binders
C1CCCCCCCCCCCCCCCCCCCCCCC(CC2CCCCC2)CC2CCCC(CCCCCCCC1)C2,1,RNA binders
C1CCC2CC(CC3CCC4(CCC4)CC3)CCC2C1,1,RNA binders
C1CCC(C2CCCC3C4CCCCC4CC23)CC1,1,RNA binders
C1CCC(CCCCCC2CCC3C(C2)CC2CCCCC23)CC1,1,RNA binders
C1CCC(CCCCC2CCC3CCCCC3C2)C1,1,RNA binders
C1CCC(C2CCC3CCC(C4CCCC4)C3C2)CC1,1,RNA binders
C1CCC(CC2CCCC(C3CCC4CCCCC43)C2)CC1,1,RNA binders
C(CCCC1C2CCCCC2CC2CCCCC21)CCC1CCCCC1,1,RNA binders
C1CCC(CC2CCCC3C2CC2CC(C4CCCC4)C4CCCCC4C23)CC1,1,RNA binders
C1CCCC(CCCCCC2CCC3CCCCC23)CC1,1,RNA binders
C1CCC(CC2CCC(CC3CC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCCC4CCC(C5CCC(C6CCCCC6)C5)CC43)CC2)CC1,1,RNA binders
C1CCC(CCC2C3CCCCC3CC2CCC2CCC(C3CCCC3)C2)CC1,1,RNA binders
C1CCC(CC2CCCC3C4CCCCC4CCC23)CC1,1,RNA binders
C1CCC2C(C1)CC1(CCCC1)CC1CCCCC12,1,RNA binders
C1CCC2(CC1)CCC(CC1CCC3CCCC3C1)C2,1,RNA binders
C1CCC(CCCCCCC2CCCC2C2CCCCC2)CC1,1,RNA binders
C1CCC(CCCC2C3CCCCC3CC3CCCCC32)CC1,1,RNA binders
C1CCC(CCCCC2CCCCC2C2CCCC2)C1,1,RNA binders
C1CCC(CCCCCC2CCC(CCC3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCC2CCCC3C(C4CCCCC4)CCC23)CC1,1,RNA binders
C1CCC(CCCC2CCC(CCC3CCC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CCCCC2CCC(C34CC5CC(CC(C5)C3)C4)C2)CC1,1,RNA binders
C1CCC(CC2CCC3CC4CCCCC4C3C2)CC1,1,RNA binders
C1CCC(C2CCCC(C3CCCC3)C2)C1,1,RNA binders
C1CCC(CC2CCC3CCC(C3)C2)CC1,1,RNA binders
C1CCC(CCC2CCC3CC4CCCC4CC23)CC1,1,RNA binders
C1CCC2(CC1)CCCC(CC1CCCC3CCCCC31)C2,1,RNA binders
C1CCC(CC2CC3CCCC3C3CCCC23)CC1,1,RNA binders
C1CCC2C(C1)CCC1CCCC3CCC4CCCCC4C3C12,1,RNA binders
C1CCC(CCCC2CCC3CC(C4CCCCC4)CC23)CC1,1,RNA binders
C1CCC(CCC2CCCC3CCC(C4CCCCC4)CC23)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CC4CCCCC4C3)CC2)CC1,1,RNA binders
C1CCC(C2CC3CC(C4CCCCC4)C(C4CCCCC4)C3C2)CC1,1,RNA binders
C1CCC(C2CCC(CC3CCCC(CC4CCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCC4CCCCC43)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCCC4CCCCC43)CC2)C1,1,RNA binders
C1CCC(C2CCC(CC3CCC(C4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CC2CCC3(CCCCC3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(CC3CC4CCCCC4C4CC(CCC5CCCC5)CC34)CC2)CC1,1,RNA binders
C(CCCCCCC1CCCC1)CCCCCC1CCCC1,1,RNA binders
C1CCC(C2CCCC2CC2CCC3(CC2)CCC2CCCCC23)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCC(CC4CC4)C3)CC2)CC1,1,RNA binders
C1CCCC(CCCCC2CCCC(C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCCCCC2CCCC(C3CCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCCC3CCCC32)C1,1,RNA binders
C1CCC(CCC2CCC(C3CC4CCCCC4C3)CC2)C1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CC(C4CCC(C5CCCCC5)C4)CC4CCCCC34)CC2)CC1,1,RNA binders
C1CCC(CCC2CC3CCC2C3)CC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCC4CCCC43)C2)CC1,1,RNA binders
C1CCC(CC2(C3CCCCC3)CCCCC2)CC1,1,RNA binders
C1CCC(CCC2CCC(C34CC5CC(CC(C5)C3)C4)C2)C1,1,RNA binders
C(CCC1CCC2CCCC2C1)CC1CCC(CCC2CC3CCCC4CCCC(C2)C43)CC1,1,RNA binders
C1CCC(CCCC2CCC(CCC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCCC3CCC(CC4CCC5CCCC5C4)CC32)CC1,1,RNA binders
C1CCC(CC2CCC3CCC(C4CCCCC4)CC32)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCCC3)C2)C1,1,RNA binders
C1CCC(CC2CCC3CC(C4CCCCC4)CC3C2)CC1,1,RNA binders
C1CCC(CCC2CCCCC2CC2CCCC2)C1,1,RNA binders
C1CCC(CC2CCC(C3CCCC3)CC2)C1,1,RNA binders
C1CCC(C2CCC3CC4CCCCC4CC32)CC1,1,RNA binders
C1CCC(C2CC3CCCC(CCCCCC4CCCC4)C3C2)CC1,1,RNA binders
C1CCC(CC2CCCC(CCC3CC4CCCCC4C3)C2)C1,1,RNA binders
C1CCC(CCC2CCC(CC3CCCC4CCCCC43)CC2)CC1,1,RNA binders
C1CCC(C2CC(CCCCC3CCCC3)C3CCCCC3C2)CC1,1,RNA binders
C1CCC(CCCC2CCCC(CC3CCCC(CCC4CCCC4)C3)C2)C1,1,RNA binders
C1CCC(CC2CCCC(CCC3CC(C4CCCCC4)CC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCC2CCC(CCC3CCCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(CCCC2CCCC(C3CC4CC5CCCCC5C(C4)C3)C2)CC1,1,RNA binders
C1CCC2CC(CCCC34CC5CC(CC(C5)C3)C4)CC2C1,1,RNA binders
C(CCCCC1CCCCC1C1CCCCC1)CCCC1CCCCC1,1,RNA binders
C1CCC2CC(CCCC3CCCC4CCCCC43)CCC2C1,1,RNA binders
C1CCC2CC(CC3CCC4(CCCC4)CC3)CC2C1,1,RNA binders
C1CCC(CC2CC3CCCCC3CC2C2CCCCC2)CC1,1,RNA binders
C(CCCC1CCC2CCCCC2C1)CCC1CCCC1,1,RNA binders
C1CCC(CC2CCC3CCCC32)CC1,1,RNA binders
C1CCC(C2CCC(CCCC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2CCCC(CCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC4CCCCCC43)C2)CC1,1,RNA binders
C1CCC2CC(CC3CCC(C4CC4)C3)CCC2C1,1,RNA binders
C1CCC(C2C3CCCCC3C3CCCCC32)CC1,1,RNA binders
C1CCC(CCCC2CC3CCC(CC4CCCCC4)CC3C2)CC1,1,RNA binders
C(CCCC1CC2CCCCC2C1)CCC1CCCC1,1,RNA binders
C1CCC(C2CC3CCC4CCCCC4C3C2)CC1,1,RNA binders
C1CCC(C2CC3CCCCC3C3CCCC23)CC1,1,RNA binders
C1CCC(CCCCCC2CC3CCCCC3C2)CC1,1,RNA binders
C(CCCC1CC2CCCCC2C1)CCC1CCCCC1,1,RNA binders
C1CCC(C2CCC(CCC3CCCCC3C3CCCCC3)CC2)CC1,1,RNA binders
C1CC2CCC(C3CCC4CCCCC43)CC2C1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC4(CCCCC4)C3)C2)CC1,1,RNA binders
C1CC1,1,RNA binders
C1CCC(CC2CCC3C(CCC3CCC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCCC2CC3CCC2C3)CC1,1,RNA binders
C1CCC2CC3C(CCC4CCCC43)CC2C1,1,RNA binders
C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)C1,1,RNA binders
C1CCC2C(C1)CCCC2C1CCC(C2CC2)C1,1,RNA binders
C1CCC(C2CCC3(CCCC3)C2)C1,1,RNA binders
C1CCC(CC2CC3CC(CC4CC4)CC3C2)CC1,1,RNA binders
C1CCC(CC2CCCC(C3CC(C4CCCCC4)C4CCCCC34)C2)CC1,1,RNA binders
C1CCC2CC(CC3CCCC4CCCC43)CCC2C1,1,RNA binders
C1CCC(C2CCCC2CC2CCCC2C2CCCC2)CC1,1,RNA binders
C1CC(CC2CCCC(C3CCC4CCCCC43)C2)C1,1,RNA binders
C1CCC(C2CCCC3CCC(CC4CCCC4)CC32)CC1,1,RNA binders
C1CCC2(CC1)CCC(C1CCCC(CC3CCCC3)CC1)CC2,1,RNA binders
C1CCC(CCC2CCC(CCCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(C2CC3CCCC3C(C3C4CCCCC3CC4)C2)CC1,1,RNA binders
C1CCC(C2CC(CCCCC3CCCC3)C3CCCC3C2)CC1,1,RNA binders
C1CCC(CC2CCCCC2C2CCCC2C2CC3CCCCC3C2)C1,1,RNA binders
C1CCC(C2CCC(C3CCCC4CCCC43)CC2)C1,1,RNA binders
C(CCCCCCCCC1CCCCC1)CCCCCCCC1CCCCC1,1,RNA binders
C1CCC2(CC1)CCCC(CC1CCC3CCCC31)CC2,1,RNA binders
C1CCC(CCC2CCCCC2CCC2CCC3CCCCC3C2)CC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CCC4CCCCC34)CC2)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCC(CC4CCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CCC2CC3CC4CCCCC4C(C4CCCC4)C3C2)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CC4CCCC5CCCC(C3)C54)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCC(C4CCCC4)C3)CC2)C1,1,RNA binders
C1CCC(C2CC3CCCCC3CC2C2CCCCC2)CC1,1,RNA binders
C1CCC(CCC2CCCC(CCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCC2CCCC2CCC2CCCCC2)CC1,1,RNA binders
C1CCC(CCCC2CCC(CCCC3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCC3CCCCC3C2)C1,1,RNA binders
C1CCC(CC2CCC(C3CCC(C4CCCC4)CC3)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCCC3C3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CC3C(CCCCC4CCCC4)CC4CCCCC4C3C2)CC1,1,RNA binders
C1CCC(CCCCC2CCCC3CCCCCC32)CC1,1,RNA binders
C1CCC2C(C1)CCCC2C1CCCC1C1CCCC1,1,RNA binders
C1CCC(CC(CCCCC2CCC(C3CCCCC3)CC2)CC2CCCCC2)CC1,1,RNA binders
C1CCC(CC2CCCC(C3CCCC(C4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CC2CCC3CCC(C4CCCC5CCCCC54)C3C2)C1,1,RNA binders
C1CCC(CC2CCC(CC3CCCC4(CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(C2CC3CCC(CCC4CCCC4)CC3C2)CC1,1,RNA binders
C1CCC(C2CCC3C(CCC4CCCC4)CCCC23)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCC(C4CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(CC2CCCC(CCCC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2CCCC3CCCCC23)CC1,1,RNA binders
C1CCC(CCCCC2C3CCCCC3C3CCCCC23)CC1,1,RNA binders
C1CCC(C2CCCC(C3CCCC4CCCC43)C2)C1,1,RNA binders
C1CCC(CCC2CCC(CCCCCC3CCCC3)CC2)CC1,1,RNA binders
C1CC2CCC(C3CCC(C4CC5CCCCC5C4)C3)CC2C1,1,RNA binders
C1CCC(CC2CCC(C3CC4CCCC4CC3CC3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCCC4CCCCCC43)C2)CC1,1,RNA binders
C1CC(CCCC2CCC3CCCCC32)C2CCCC2C1,1,RNA binders
C1CCC(CCC2C(CCC3CCCC3)C3CCCC4CCCC2C43)CC1,1,RNA binders
C1CCC(C2CCCCC2C2CCC3CCCCC32)CC1,1,RNA binders
C1CCC(C2CCC3C2CCCC32CCC3CCCCC32)CC1,1,RNA binders
C1CCC(CC2C3CCCCC3C3CCCCC32)CC1,1,RNA binders
C1CCC(CCC2CCCC(C3CC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCC(C4CC5CCCCC5C4)C3)CC2)CC1,1,RNA binders
C1CCC2CC(CCC3C4CCCCC4C4CCCCC43)CC2CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCC4CCCC4C3)C2)C1,1,RNA binders
C1CCC(CCCCC2CCCC2C2CC3CCCCCC3C2)CC1,1,RNA binders
C1CC2CCC(C3CCC4C(C3)CC3CCCCC34)CC2C1,1,RNA binders
C1CCC(CC2CCC(C3CCC(C4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCC(C3CCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(C2CCCC2C2CCC(CC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCC2CCCC3CCCCCC32)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCC4CCCC4C3)C2)CC1,1,RNA binders
C1CCC2(CC1)CCC(CCCC1CC3CCCCC3C1)C2,1,RNA binders
C1CCC(CCCC2CCC(CCCC3CCC4CCCC4C3)CC2)C1,1,RNA binders
C1CCCC(CCCC2C3CCCCC3C3CCCCC32)CC1,1,RNA binders
C1CCC(CC2CCCC(CCCCC3CCC4CCCCC34)C2)CC1,1,RNA binders
C1CCC(C2CCC3C(C2)CC2CCCCC23)C1,1,RNA binders
C1CCC(C2CC3CCCC3C(CC3CCCC3)C2)CC1,1,RNA binders
C(CCC1CCCC1)CCC1CCCC2CCCC12,1,RNA binders
C1CCC(CCC2CCC(CCC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2CCC3(CCCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CCC4CCCCC34)C2)CC1,1,RNA binders
C1CCC(C2CCC(CCCC3CCCC4CCCCC43)C2)CC1,1,RNA binders
C1CCCC(CCC2CCC(C3CCCCC3)C2)CCC1,1,RNA binders
C1CCC(C2CCCC2C2CCCC3CCCC32)CC1,1,RNA binders
C1CCC(CC2CCC3CCCCC3C2)C1,1,RNA binders
C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,1,RNA binders
C1CCC2(CC1)CCC(CCC1CCCC3CCCCC31)C2,1,RNA binders
C1CC2CCCC2C(CC2CCCC3(CCCC3)C2)C1,1,RNA binders
C1CCC(CCC2CCCC2CCCC2CCCC2)CC1,1,RNA binders
C1CCC(CC2CCC(CCC3CC4CCCC4C3)C2)CC1,1,RNA binders
C(CC1CCC2CCCC2C1)CC1CC2CCCCC2C1,1,RNA binders
C1CCC(CC2CCC(C3CCCC(C4CCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CCCCC2CCC(C3CCCC4CCCC43)CC2)CC1,1,RNA binders
C1CCC(CCC2CCC3C(CCC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCC(C3CC3)C2)CC1,1,RNA binders
C1CCC(C2(CCCCC3CCC4CCCC4C3)CCCCC2)CC1,1,RNA binders
C(CCCC12CCCC1CC(C1CCCC1)C2)CCC1CCCCC1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCCC3)C2)C1,1,RNA binders
C1CCC(CC2CCC(CCCC3CCC4C5CCCCC5C5CCCC3C54)CC2)C1,1,RNA binders
C(CCC1C2CCCCC2CC1C1CC1)CC1CC2CCCCC2C1,1,RNA binders
C1CCC(C2CC3CCCC(C4CCCCC4)C3C2)CC1,1,RNA binders
C1CCC(C2(C3CCCCC3)CCC(CC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCC(C3CCC4CCCC4C3)C2)C1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC4CC5CCCCC5C34)C2)C1,1,RNA binders
C1CCC(CCCC(CC2CCCC2)C2CCCCC2)CC1,1,RNA binders
C1CCC(CCC2CC3CCCCC3CC2CC2CCCCC2)CC1,1,RNA binders
C(CC1CCC2CCCC2C1)CC1CCC(C2CCC3CCCC3C2)C1,1,RNA binders
C1CCC(CC2CCC3CCCCC3C2CC2CCCCC2)CC1,1,RNA binders
C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)C1,1,RNA binders
C1CCC(C2CCC(C3CCCC4CCCC43)CC2)CC1,1,RNA binders
C1CCC(CCC2CC3CCCC(C4CCCCC4)C3C2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCC3CCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(C2CCC(CC3CC4CCCCC4C3)CC2)CC1,1,RNA binders
C1CCC(C2CC(CC3CCCC3)C3C4CCC(CC4)C23)CC1,1,RNA binders
C1CCC2C(C1)CCCC2CCC1CCC2CCCCC21,1,RNA binders
C1CCC(CCCC2CC3CCCCC3CC2CCC2CCCCC2)CC1,1,RNA binders
C1CCC(C2CCC3CC(CCCCC4CCC5CCCCC45)CC3C2)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)C3)CC2)CC1,1,RNA binders
C1CCC2C(C1)CCC1C2CCCC12CCC1CCCCC12,1,RNA binders
C1CCC(CCCCC2CCC(CCCC3CCCC3)CC2)C1,1,RNA binders
C1CCC(C2CCCC(CCCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCCCCCC2CCCC3CCCCC23)CC1,1,RNA binders
C(CCCC1C2CCCCC2C2CCCCC12)CCC1CCCCC1,1,RNA binders
C1CCC(CCCC2CC(C3CCCC3)CC2CC2CCCCC2)CC1,1,RNA binders
C1CCC(CC2CCCC(CC3CCCC(CC4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCC(CCCC4CCCCC4)CC3)CC2)CC1,1,RNA binders
C1CCC2CC3CC4CCCCC4C3CC2CC1,1,RNA binders
C1CCC2(C1)CCC(C1CCC(C3CCC(C4CCC5(CCCC5)C4)CC3)CC1)C2,1,RNA binders
C1CCC(CC2CCC3CC(CCCC4CCCC4)CC3C2)CC1,1,RNA binders
C1CCC(CCCCCC2CC2)CC1,1,RNA binders
C1CCC(CCCC2CCCC(C3CCCC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C(CCCCC2CC3CCCCCC3C2)CCC2CCCC2)CC1,1,RNA binders
C1CCC(C2CCC3C(C2)CC2CCCCC2CC3C2CCC3CCCCC32)CC1,1,RNA binders
C1CCC(CC2CCCC(CCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCCCC3)C3CCCCC23)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCCC(C4CCCC4)C3)C2)CC1,1,RNA binders
C1CCC(C2CCCC(CC3CCC4CCCC4C3)C2)CC1,1,RNA binders
C1CCC2CC(CC3CCC4CCCCC4C3)CCC2C1,1,RNA binders
C1CCC(C2CCC3CC4CCCCC4C3C2)C1,1,RNA binders
C1CCC(CCCC2CCCC(CCC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCC(C3CCC4CCCCC4C3)CC2)C1,1,RNA binders
O=C(O)CO,1,RNA binders
C1CCCC(CCC2CCCC2)CC1,1,RNA binders
C1CC1C1CCC(C2CCC(C3CC3)CC2)CC1,1,RNA binders
C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2(CCCCC3CCCC3)CCCCC2)CC1,1,RNA binders
C1CCC2C(C1)CC1CCCC12,1,RNA binders
C1CCC2C(C1)CC1CCCC23CCCCC13,1,RNA binders
C1CCC(CC2CC3CCCCC3C2)C1,1,RNA binders
C1CCC(C2CC3CCCC3C2)CC1,1,RNA binders
C1CC2CCCC(C3CC4CCC3C4)C2C1,1,RNA binders
C1CCC(CCCC2CCCC3CC4CCCCC4CC23)CC1,1,RNA binders
C1CCC2C(C1)CC1CCC(C3CCCC4CCCC43)CC12,1,RNA binders
C1CCC(CC2CCCC(CC3CC4CCC(CC4)C3)C2)CC1,1,RNA binders
C1CCCC(CC2CCC(CC3CCCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(CCCC(CC2CCCCC2)C2CCCC3CCCCC32)CC1,1,RNA binders
C1CCC2C(C1)C1CCCC3C4CC5CCC2(C5C4)C31,1,RNA binders
C1CCC2CC(CC3CCC(C4CCCC4)C3)CCC2C1,1,RNA binders
C(CCC1CCCC1)CCC1CCC(C2CCCCC2)CC1,1,RNA binders
C1CCC(CCCCC2CCC3CC4CCCCC4CC3C2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCC3CC4CCCCCC4C3)CC2)CC1,1,RNA binders
C1CCC(C2CCCCC2CC2CCC3CCCCC32)C1,1,RNA binders
C1CCC2CC(C3CCC(C4CC4)C3)CCC2C1,1,RNA binders
C1CCC(CCC2CCCC(CCCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(C2CC3CCCCC3C(C3CCC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CCC2CCC(C3CCC(C4CCCCC4)CC3)C2)CC1,1,RNA binders
C1CCC(CC2CC(C3CCCCC3)CC2CCC2CCCC2)CC1,1,RNA binders
C1CCC(C2CCC(CCCC3CCC(CC4CCC5CCCC5C4)C3)C2)CC1,1,RNA binders
C1CCC(CC2CCCCC2CCC2CCCC2)CC1,1,RNA binders
C1CCC(CCCCC(C2CCCCC2)C2CCCC2)CC1,1,RNA binders
C1CCC(CCCC2CCCC3CCCCC32)C1,1,RNA binders
C1CCC(CCCCCC2(C3CCCCC3)CCCCC2)CC1,1,RNA binders
C1CCC(CC2C(CC3CCCC3)CC3CCCCC32)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC3)C2C2CCCCC2)CC1,1,RNA binders
C(CCC1CCCC1)CCC1C2CCCCC2C2CCCCC12,1,RNA binders
C1CCC(CCC2CCCC(CC3CCC4CCCCC43)C2)C1,1,RNA binders
C1CCCC2(CC1)CCCCC2,1,RNA binders
C(CCCC1CCCCC1)CCCCC1CCCC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CC4CCCCC4C4CCCC34)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(CC3CCC(C4CCCC4)CC3)C2)C1,1,RNA binders
C1CCC(CCCC2C3CCCCC3CC3CC4CCCCC4C32)CC1,1,RNA binders
C1CCC(C2CCCC(C3CCC4CCCC4C3)C2)C1,1,RNA binders
C1CCC2C(C1)CCC21CCCC2CCCC21,1,RNA binders
C1CCC(CCCCC2C(CC3CCCCC3)CC3CCCCC32)CC1,1,RNA binders
C1CCC(CCCCCC2CCC(CC3CCCCC3)CC2)CC1,1,RNA binders
C1CCCC(CCC2CCCC2)CCC1,1,RNA binders
C1CCC(CCC2CC3CCCCC3C2CC2CCCCC2)CC1,1,RNA binders
C1CCC(CC2C3CCCCC3CC2C2CCC3CCCCC32)C1,1,RNA binders
C1CCCC(CCCCCC2CCCC2)CC1,1,RNA binders
