CSK_scafold,count,source
C1CCCCCC(CC2CCCCC2)CC(CC2CCCCC2)CCCCC1,3,RNA non-binders
C1CCC(C2CC2)CC1,3,RNA non-binders
C1CCC(CCCC2CCC2)CC1,3,RNA non-binders
C1CCC(C2CC3CCCCC3C3CCCC23)CC1,3,RNA non-binders
C1CCC(C2CCC(CC3CCC4(CC3)CCC3CCCCC34)CC2)C1,3,RNA non-binders
C1CCC(C2(CCCCC3CCCC3)CCCCC2)CC1,3,RNA non-binders
C1CCC(C2CC3CC4CCCCC4CC3C2)CC1,3,RNA non-binders
C1CCC(CC2CCC(CC3CCC4CCCCC4C3)CC2)CC1,3,RNA non-binders
C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,3,RNA non-binders
C1CCC(CCC2CC3CCCCC3CC2CCC2CCCCC2)CC1,3,RNA non-binders
C1CCC(C2CC(C3CCCC3)CC3CCCC32)CC1,3,RNA non-binders
C1CCC(C2CCC3CCCC(CCC4CCCC4)C32)CC1,3,RNA non-binders
C1CCC(CC2CCCC(C3CCCC4CCCCC43)C2)CC1,3,RNA non-binders
C1CCC(C2CCCC2CCCC2CC3CCCCC3C2)CC1,3,RNA non-binders
C1CCC(C2CCC(CC3CCC4CCCC4C3)CC2)C1,3,RNA non-binders
C1CCC(C2CCC3CCCC(CCCCC4CCCC4)C32)CC1,3,RNA non-binders
C1CCCC2C(CC1)CCCC2C1CCCCC1,3,RNA non-binders
C1CCC(C2CCC3CCCC(C4CC4)C3C2)CC1,3,RNA non-binders
C1CCC(C2CCCCC2CCCCC2CCCC2)CC1,3,RNA non-binders
C1CCC(CCC2CCC(C3CCCCC3)C2C2CCCCC2)CC1,3,RNA non-binders
C1CCC(CC2CCC(CC3CC4CCCCC4C3)CC2)CC1,3,RNA non-binders
C1CCC(CC2CCCC3CC(CC4CCCC4)CCC23)CC1,3,RNA non-binders
C1CCC(CC2CCCCC2CCC2CCCC2)CC1,3,RNA non-binders
C1CCC(C2CCCC3CCC(C4CCCC4)C32)CC1,3,RNA non-binders
C1CCC(CCC2CCC(C3CCC4CCCC4C3)CC2)CC1,3,RNA non-binders
C1CCC(CCCC2C3CCCCC3CC2C2CCCCC2)CC1,3,RNA non-binders
C1CCC(C2CCC(CCC3CCC4CCCCC4C3)CC2)CC1,3,RNA non-binders
C1CC2CCC(CC3CCC4(CCCC4)CC3)CC2C1,3,RNA non-binders
C1CCC(C2CCC(CCC3CCCC4CCCCCC43)C2)CC1,3,RNA non-binders
C1CCC(C2CCCC(C3CCC4CCCCC43)C2)C1,3,RNA non-binders
C1CCC2CC(CCCC3CCC4CCCCC4C3)CC2CC1,3,RNA non-binders
C1CCC(C2CCC(C3CCCC3CCCC3CCCC3)C2)CC1,3,RNA non-binders
C1CCC(CCCCC2CCCCC2C2CCCC2)C1,3,RNA non-binders
C1CCC(CC2CCC(C3CCC(CC4CCCCC4)C3)C2)CC1,3,RNA non-binders
C1CCC(CCC2CCC2)CC1,3,RNA non-binders
C1CCC(CCCC2CCCC(CC3CCCC3)C2)CC1,3,RNA non-binders
C1CCCC(C2CCCC2C2CCCCC2)CC1,3,RNA non-binders
C1CCC(CC2CC(CC3CCCCC3)C(C3CCCCC3)C2)CC1,3,RNA non-binders
C1CCC(CCCCC2CCCC3(CCCCC3)C2)CC1,3,RNA non-binders
C1CCC(CCC2CCCCC2CC2CCCC2)CC1,3,RNA non-binders
C1CCC(CCC2CCCCC2CC2CCC3CCCCC32)CC1,3,RNA non-binders
C1CCC(CC2CCC(CCC3CCC(C4CCCCC4)C3)C2)CC1,3,RNA non-binders
C1CCC(CCCCC2CCCCC2C2CCCC2)CC1,3,RNA non-binders
C1CCC(C2C3CCCC3CC3CC4CCCC4CC32)CC1,3,RNA non-binders
C1CCC(CC2CCC(CC3CC4CCCCC4C3)CC2)C1,3,RNA non-binders
C1CCC(CCC2CCC(C3CCC(CC4CCCCC4)CC3)CC2)CC1,3,RNA non-binders
C1CCC(CCC2CCC(CCCC3CCC4CCCCC4C3)C2)CC1,3,RNA non-binders
C1CCC(CCC23CC4CC(CC(C4)C2)C3)CC1,3,RNA non-binders
C1CCC2CC3(CCC(CC4CCC5CCCC5C4)CC3)CCC2C1,3,RNA non-binders
C1CC2CC3CCCC3CC2C1,3,RNA non-binders
C(CCCC1CCC2CCCCC2C1)CCC1CCCC1,3,RNA non-binders
C1CCC2CC(CC3CCC4(CC3)CCC3CCCCC34)CC2C1,3,RNA non-binders
C1CCC(CCCCCC2CCCC3CC(C4CCCCC4)CC23)CC1,2,RNA non-binders
C1CCC2CCCC(CCCC3CCCC3)C2CC1,2,RNA non-binders
C1CCC(CCCC2CCCC3C2CC2CC(C4CCCC4)C4CCCCC4C23)CC1,2,RNA non-binders
C1CCC2C(C1)CC1(CCCC1)C1CCCCC21,2,RNA non-binders
C1CCC(CCC2CCCC3C4CC5CCCCC5CC4CC23)CC1,2,RNA non-binders
C1CCCC(CC2CCCC3CCC(C4CCCCC4)C32)CC1,2,RNA non-binders
C(CCCC1CCCC2CCCCC12)CCC1CCCC1,2,RNA non-binders
C1CCC(CC2CCC(C3CCC(CCC4CCCC4)C3)CC2)CC1,2,RNA non-binders
C1CCC(CCCC2CCCC3C2CC2CC(C4CCCCC4)C4CCCCC4C23)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CCC(CC4CCC5CCCC5C4)CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCCC3CCC(CC4CCCC4)CCC32)CC1,2,RNA non-binders
C1CCC(CCCC2CCC(CCCC(C3CCCCC3)C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCCC2CCCC2CC3CCCCC3C2)CC1,2,RNA non-binders
C1CCC(CCCCC2CCCC3CC4CCCCC4C23)CC1,2,RNA non-binders
C1CCC(C2CCC(CC34CCCC3CCC4)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCC3(CCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CCC4CCCC4C3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCCC4CCCCC43)C3CCCC32)CC1,2,RNA non-binders
C1CCC(CCC2CCCC3CC(CC4CCCCC4)CC23)CC1,2,RNA non-binders
C1CCC(C2CCCC2CCCCC2CCCC2)CC1,2,RNA non-binders
C1CCC2C(C1)CCCC2CC1CCCC1C1CCCC1,2,RNA non-binders
C1CCC2CC(CC3CCCC4CCCC43)CC2C1,2,RNA non-binders
C1CCC(C2CC3CC(C4CCCCC4)C(C4CCCCC4)C3C2)CC1,2,RNA non-binders
C(CCCC1(C2CCCCC2)CCCCC1)CCC1CCCCC1,2,RNA non-binders
C1CCC(CCCC2CCC(C3CCCCC3)C2C2CCCCC2)CC1,2,RNA non-binders
C1CCC(CCC2CCCC3C2CC2CCC4CCCCC4C23)C1,2,RNA non-binders
C1CCC2CCCC(C3CCCC3)C2CC1,2,RNA non-binders
C1CCC(CCC2CC3CC4CCCC4CC3C2)C1,2,RNA non-binders
C1CCC(C2CCC3CCC4C5CC(C6CCCCC6)CC5CCC4C3C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCCC3CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CC(CC3CCC4CCCC4C3)CC(C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCCCC3CCC4CCCC4C3)CC2)CC1,2,RNA non-binders
C(CC1CCC2CCCCC2C1)CC1CCC2CCCC2C1,2,RNA non-binders
C1CCC(C2CCCCC2CC2CC3CCCCC3C3CCCC23)CC1,2,RNA non-binders
C1CCC(CCCC23CCCC2CC(C2CCCC2)C3)C1,2,RNA non-binders
C1CCC2(CC1)CCCC1C3CCCCC3CC12,2,RNA non-binders
C1CCC(C2CCC2CCC2CCC(CC3CCC4CCCCC43)CC2)C1,2,RNA non-binders
C1CCCC(CC2CCC(CC3CCCC3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCC(CC4CCCC5CCCC54)CC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCC(C3CCC4CCCC4C3)CC2)CC1,2,RNA non-binders
C1CCC(CCC2(C3CCCCC3)CCCC2)CC1,2,RNA non-binders
C1CCC(CCCC2CCCC(CC3CCCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCC(CCC3CCC4CCCCC43)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCC(C4CCCC4)CC3)CC2)CC1,2,RNA non-binders
C(CC1CCC2CCCCC2C1)CC1CCC2CCCCC2C1,2,RNA non-binders
C1CCC(CC2CCC3CCCC(C4CCCCC4)C3C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CCCC4CCCCCC43)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(C3CCCCC3C3CCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCCCCC2CCC(CCC3CCCC3)C2)CC1,2,RNA non-binders
C1CCCC(CCCC2CCC3CCCC3C2)CC1,2,RNA non-binders
C1CCC(C2CCCC(CCC3CCCCC3C3CCCC3)C2)C1,2,RNA non-binders
C1CCC(CC2CCCC(CC3CCC(C4CCC(C5CCCCC5)CC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(C3CCCC4(CCCCC4)C3)CC2)CC1,2,RNA non-binders
C1CCCC(CC2CC3CCCC3C2)CC1,2,RNA non-binders
C1CCC(CCCC2CC3CC4CCCCC4CC3C2)CC1,2,RNA non-binders
C1CCC2CCC(CCCC3CCC4CCCC4C3)C2CC1,2,RNA non-binders
C1CCC(CC2CCC2CCC2CCC3CCCCC3C2)CC1,2,RNA non-binders
C1CCC(CC2(CC3CCCC3)CCCCC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCC(C4CC4)C3)C2)CC1,2,RNA non-binders
C1CCC(C2CCCCC2CC2CCC3CC4CCCCC4C3C2)C1,2,RNA non-binders
C1CCC(CC2CCCC(CCCC3CC4CCCCC4C3)C2)CC1,2,RNA non-binders
C1CCC(CCCC2CCC(CC3CCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCCC(CC3CCCCC3C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC3CCCC4CCCC2C43)CC1,2,RNA non-binders
C1CCC(CC2CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCCC3)C(C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCCC(CC3C4CCCC43)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC2C2CCCC2)C1,2,RNA non-binders
C1CCC(CCC2CC3CCCCCC3C2)CC1,2,RNA non-binders
C1CCC(C2(CCCC3CCCC3)CCCCC2)CC1,2,RNA non-binders
C(CCCCC1CCCCC1)CCCCC1CCCCC1,2,RNA non-binders
C1CCC(CCCCC2CCCC2C2CC2)CC1,2,RNA non-binders
C1CCCC(CCCCCC2CCCC2)CCC1,2,RNA non-binders
C1CCC2C(C1)CC1CCC3CCCC2C31,2,RNA non-binders
C1CCC(CC2CCCC23CCCCC3)CC1,2,RNA non-binders
C1CCC(CC2C3CCCCC2CC3)CC1,2,RNA non-binders
C1CCC(CCCC2CCC(C3CCC(C4CCCCC4)C3)CC2)CC1,2,RNA non-binders
C1CCC(CCC2CCC3(CCCCC3)C2)CC1,2,RNA non-binders
C(CCC1CCCC1)CCC1CCCC(C2CCCC2)C1,2,RNA non-binders
C1CCC(CCCC2CCCC3CCCC32)CC1,2,RNA non-binders
C1CCC(C2CCC(C3(C4CCCCC4)CCCC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC(C3CCCCC3)C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CCCC4CCCC43)C2)C1,2,RNA non-binders
C1CCC2(CC1)CCC(CC1CC3CCCCC3C1)C2,2,RNA non-binders
C1CC2CCC(C3CCC4CCCCC43)CC2C1,2,RNA non-binders
C1CCC(CCCCCC2CCC3CCCC23)CC1,2,RNA non-binders
C1CCC2C(C1)CCC2CC1CCC2CCC(C2)C1,2,RNA non-binders
C1CCC(C2CCC(CCCC3CCCC4CCCC34)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC3CCCC3C3CCCCC23)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CCC4CCCC4C3)CC2)C1,2,RNA non-binders
C1CCC(CC2CCC3C(C2)CC2CCCCC23)CC1,2,RNA non-binders
C1CCC2C(C1)CC1CCCCC1C1CCCCC21,2,RNA non-binders
C1CCC(CC2CCCC(CCCCCC3CCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(C3CCCC(C4CCCC4)C3)CC2)CC1,2,RNA non-binders
C1CCC(CCCCC2CCCC(CCC3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CC4CCCCC4C3)C3CCCCC23)CC1,2,RNA non-binders
C1CCC2C(C1)CCCC2CCC1CCCC2CCCC21,2,RNA non-binders
C1CCC(C2CCC3CCCC(C4CCCCC4)C3C2)CC1,2,RNA non-binders
C1CCC2(CC1)CCC(CCC1CC3CCCCC3C1)C2,2,RNA non-binders
C1CCCC(CCC2CCCC2)CC1,2,RNA non-binders
C1CCC(C2CCC(C3CC4CCCCC4C3)C2)C1,2,RNA non-binders
C1CCC(CC2CCC(C3CCCC4CCCCCC43)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(C3CC3)CC2)C1,2,RNA non-binders
C1CCC(CC2(C3CCCCC3)CCCC2)CC1,2,RNA non-binders
C1CCC2CC(C3CCCC3CC3CCC4CCCC4C3)CC2CC1,2,RNA non-binders
C1CCC(CCC(CC2CCCCC2)CC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CC3CCC3C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCCC(C4CCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)CC2)CC1,2,RNA non-binders
C1CCCC(CCC2CCC3CCCCC32)CCC1,2,RNA non-binders
C(CCCC1CCC2CCCCC2C2CCCCC12)CCC1CCCCC1,2,RNA non-binders
C1CCC2(CC1)CC(CCC1CCCC1)C1CCCCC12,2,RNA non-binders
C1CCC(CCCCC2CC3CCC(C4CCCCC4)CC3C2)CC1,2,RNA non-binders
C1CCC(CC2(C3CCCCC3)CCC2)CC1,2,RNA non-binders
C1CCC(CCC2CCC(C3CCC4CCCCC4C3)CC2)CC1,2,RNA non-binders
C1CCC2(CC1)CCC(CCC1CCC(C3CCCC3)C1)CC2,2,RNA non-binders
C1CCC(C2CCCC2C2CCC3CCCCC32)CC1,2,RNA non-binders
C1CCC(CCC2CCC(CCCC3CCC(C4CCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CC4CCCCC4C3)CC2)C1,2,RNA non-binders
C1CCC2(CC1)CCC(CC1CC3CCCCC3C1)CC2,2,RNA non-binders
C1CCC(CCCCCC2CCC3(CCCCC3)C2)CC1,2,RNA non-binders
C(CCC1CCC2CCCCC12)CC1CC2CCCCC2C1,2,RNA non-binders
C1CCC(CCCC2CCC2CC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CCC2CC(CC3CCCCC3)C(C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CC4CCCCC4C3)C2)C1,2,RNA non-binders
C1CCC(C2CCC(CCCCCC3CCC4CCCCC34)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCCC3CC4CCCCC4C23)C1,2,RNA non-binders
C1CCC(CC2CCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1,2,RNA non-binders
C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CC(C3CCCC4CCCCC43)CC3CCCCC32)CC1,2,RNA non-binders
C1CC2CCC(C3CCC(C4CCCC5CCCC54)CC3)CC2C1,2,RNA non-binders
C1CCC(CCCCCC2CCCC3CCCC23)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCCC3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC2CC(C3CCCC(C45CC6CC(CC(C6)C4)C5)C3)CCC2C1,2,RNA non-binders
C1CCC(CCCCC2CCC(CCC3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCCC4(CCCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC3(CCCC3)CC2)C1,2,RNA non-binders
C1CCC(CC2CC3CCCCCC3C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCC(C4CCCC4)C3)CC2)CC1,2,RNA non-binders
C1CCC2(CC1)CCCC(CC1CC3CCCCC3C1)C2,2,RNA non-binders
C1CCC(CCCCC2CCC3C(C2)CC2CCCCC23)CC1,2,RNA non-binders
C1CCC(CCC2CCCC(C3CCCC4CCCC43)C2)CC1,2,RNA non-binders
C1CCC(C2CCCC(CC3CCC(CCC4CCCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCCC4CCCCC43)CC2)C1,2,RNA non-binders
C1CCC(CC2CCC2CCCCCC2CCCC2)CC1,2,RNA non-binders
C1CCC(C2CCCC(CC3CCC4CCCCC43)C2)CC1,2,RNA non-binders
C1CCC(CCCC(C2CCCCC2)C2CCCC2)CC1,2,RNA non-binders
C1CC2CC34C5CCC36CCCC6CC4(CC5)C2C1,2,RNA non-binders
C1CCC(CCC2CCCCC2CC2CCC3CCCCC3C2)CC1,2,RNA non-binders
C1CCCC(CCC2CCCCC2CCC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCC3CCC4CCCCC4C3C2)CC1,2,RNA non-binders
C1CCC2C(C1)CCC21CCCC1,2,RNA non-binders
C1CCC(C2CCCC(CCCCC3CCC4CCCC4C3)C2)CC1,2,RNA non-binders
C1CC2CC3CCC4C5CCCC5CCC4C3CC2C1,2,RNA non-binders
C1CCC(CC2CCC(CCCCC3CC4CCCCC4C3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CC3CCCCC3CC2C2CCC3CCCCC32)CC1,2,RNA non-binders
C1CCC(CCCCC2CCC(CC3CCCC3)CC2)C1,2,RNA non-binders
C1CCCC2(CC1)CCCC(CC1CCC3CCCCC31)C2,2,RNA non-binders
C1CCC(C2CC(C3CCCC4CCCCC43)CC2C2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCC(C3(C4CCCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(CCCCCC2CCC3(CCCCC3)CC2)CC1,2,RNA non-binders
C1CC(CCC2CC3CCCCC3C2)C1,2,RNA non-binders
C1CCC(CC2CCCC3CCC(C4CCCC4)CC3C2)C1,2,RNA non-binders
C1CCC(CC2CCC2CCCCC2CC3CCCCC3C2)CC1,2,RNA non-binders
C1CCC(CCC2CCC2CC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(CC3CC3)C2)C1,2,RNA non-binders
C1CCC(C2CCCC(C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCC4CCCC43)C2)CC1,2,RNA non-binders
C1CCC2CC(CCC3CCCC4CCCCC43)CCC2C1,2,RNA non-binders
C1CCC(CCC2CCC(C3CCC(CC4CCCC4)C3)CC2)C1,2,RNA non-binders
C1CCC(CCCC2CCCC2C2CCCC2)CC1,2,RNA non-binders
C1CCC(CCC2CCC(C3CCC(C4CCCCC4)CC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC2C2CCC(C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(CC3CCC4CCCC4C3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(C3CCC(CC4CCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCCC3CC4CCCCC4C3)CC2)CC1,2,RNA non-binders
C1CC2CCC(CC3CCCC3)CC2C1,2,RNA non-binders
C1CCC(CCC2(C3CCCCC3)CC3CCCCC3C2)CC1,2,RNA non-binders
C1CCC(CC2CCC3(CC2)CCC(CC2CCCC2)CC3)C1,2,RNA non-binders
C1CCC(CCC2CCCC(C3CCC4CCC(C5CCCCC5)C43)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCCC2C2CCC(C3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CCC(CC4CCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CC3CCCCC3C2CCC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CC3CCC(C2)C(CC2CCC2)C3)CC1,2,RNA non-binders
C1CCC(CCC2CCCC(C3CCCC3)C2)C1,2,RNA non-binders
C1CCC(CCCCC2CCCC(CCC3CCCC3)C2)C1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CCCC4CCCC43)CC2)C1,2,RNA non-binders
C1CCC(CCCCC2CCCC(C3CCCC3)C2)C1,2,RNA non-binders
C1CCC(CC2CC3CCC(C2)C(CC2CCCCC2)C3)CC1,2,RNA non-binders
C(CCCC1CCCCC1CC1CCCCC1)CCC1CCCCC1,2,RNA non-binders
C1CCC(CCCCCCCC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCC3CCCC4C5CCCCC5CC2C34)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCC3CCC4CCCCC4C3)CC2)C1,2,RNA non-binders
C1CCC(CC2CCC3CCC(C4CCCCC4)C4CCCCC4C3C2)CC1,2,RNA non-binders
C(CCCCC1CCCCC1)CCC1CCCCC1,2,RNA non-binders
C1CCC(CCCCC2CCC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CC3CCC(C4CCCC4)CC3)CC2)C1,2,RNA non-binders
C1CCC(CC2CCC(CC3CCCC3C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCC(C4CCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC(C2CCC(C3CCC4(CCCCC4)CC3)CC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(CC3CCC4CCCC4C3)CC2)C1,2,RNA non-binders
C1CCC(CCCCCCC2CCC3CCCCC32)CC1,2,RNA non-binders
C1CCC2CCCC(CCC3CCC(C4CCCC4)CC3)C2CC1,2,RNA non-binders
C1CCC(CCCCC2CCC(C3CCC4CCCCC4C3)CC2)C1,2,RNA non-binders
C1CCC(C2CCCC(C3CCCC3C3CCCCC3)C2)CC1,2,RNA non-binders
C1CC(CC2CCCC3CCCC32)CC2CCCC2C1,2,RNA non-binders
C1CCC(CCC2CC3CCC(CCC4CCC(C5CCCCC5)CC4)C3C2)CC1,2,RNA non-binders
C1CCCC(CCCC2CCC(C3CCCC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCCC3(CCCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCCCCC2CCC(C3CCCC3)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC(CCCC3CCCC3)C3CCCCC32)CC1,2,RNA non-binders
C1CCC(C2CCCC(C3CCC(CCCC4CCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCC(CCCC3CCC4CCCCC43)CC2)C1,2,RNA non-binders
C1CCC(C23CC4CC(CC(C4)C2)C3)C1,2,RNA non-binders
C1CCC(CCCCC2CC3CCCCC3C3CCCC23)C1,2,RNA non-binders
C1CCC(C2CCCC(CCC3CCC3)C2)CC1,2,RNA non-binders
C1CCCC(CC2CCCCC2C2CCCC2)CC1,2,RNA non-binders
C1CCC(CCCCC2CCC(C3CCCC3)CC2)C1,2,RNA non-binders
C1CCC(CCCCC2CCCC3C(C4CCCCC4)CC(C4CCCCC4)C23)CC1,2,RNA non-binders
C1CCC(CC2CCC2CCCCC2CCCC2)CC1,2,RNA non-binders
C1CCC(C2CCCC2C2CCCC(CC3CCCC3)C2)CC1,2,RNA non-binders
C1CCC2C(C1)C1CCCCC1C21CCCC2CCCC21,2,RNA non-binders
C1CCC(CCC2CCCCC2CCC2CCCC3CCCCC32)CC1,2,RNA non-binders
C1CCC(CC2CCC(CC3C4CCCC43)CC2)CC1,2,RNA non-binders
C1CCC(C2CCC3CCCC(CC4CCC5CCCCC5C4)C32)CC1,2,RNA non-binders
C1CCC(CCCC2CCC(CC3CCCCC3)C3CCCCC23)CC1,2,RNA non-binders
C1CCC2CC(CCCC3CCCCC3C3CCCC3)CC2C1,2,RNA non-binders
C1CCC(CC2CC(CCC3CCCC3)C(C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC23CCCCC2CC2CCCC(C1)C23,2,RNA non-binders
C1CCC(C2CCCC3(CCC(CC4CCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC2(CC1)CCCC(CCC1CC3CCCCC3C1)C2,2,RNA non-binders
C1CCC2(CC1)CCCC(CCCC1CCC3CCCCC31)C2,2,RNA non-binders
C1CCC2(CC1)CCCC(CCCC1CC3CCCCC3C1)C2,2,RNA non-binders
C1CCC(C2CC3CCCC3C(C3CCC4CCCC4C3)C2)CC1,2,RNA non-binders
C1CCC(CCCCCC2CCC2)CC1,2,RNA non-binders
C1CCC(CC(CCCC2C3CCCCC3C3CCCCC32)CC2CCCC2)CC1,2,RNA non-binders
C1CCC2CC(CC3C4CCCCC4C4CCCCC43)CC2C1,2,RNA non-binders
C1CCC(C2CC3CCCC3C(C3CC4CCCC4C3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCC(CC3CCCC4CCCCC43)CC2)CC1,2,RNA non-binders
C1CCC(CCC2CCCC(C3CCCC4CCCC43)C2)C1,2,RNA non-binders
C1CCC(C2CCC(CCC3CCCC4(CCCCC4)C3)C2)CC1,2,RNA non-binders
C1CCC2(CC1)CC1CC3C(CCC4C5CCCCC5CCC43)C1C2,2,RNA non-binders
C1CCC(CC2CCCC(CCC3CC4CCCCC4C3)C2)CC1,2,RNA non-binders
C(CCC1CCC2CCCC2C1)CCC1CC2CCCCCC2C1,2,RNA non-binders
C1CCC2C(C1)CCC2CCCC1CCC2CC3CCCCC3C2C1,2,RNA non-binders
C1CCC(C2CCCC(CC3CCC(CC4CCCC4)CC3)C2)CC1,2,RNA non-binders
C1CCC(C2CCCC2CC2CCC3(CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CCC2CCC(C3CCCC3C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CCCC4CCCCC43)C2)C1,2,RNA non-binders
C1CCC(CCCCC2CCCC2CC2CCCC2)C1,2,RNA non-binders
C1CCC(CCCCCC2CCCCC2CC2CCCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC3C(C4CCCC4)CCCC32)C1,2,RNA non-binders
C1CCC(CC2CC3CCCCC3C3CC(C4CCCCC4)CC23)CC1,2,RNA non-binders
C1CCC(CC2CCC3CCC(C3)C2)C1,2,RNA non-binders
C1CCCC(CC2CCCC(C3CCCCC3)C2)CC1,2,RNA non-binders
C1CCCC(CC2CCC(CC3CCCCC3)CC2)CC1,2,RNA non-binders
C1CCC2(CC1)CCC(C1CCC(CC3CCCC3)CC1)CC2,2,RNA non-binders
C1CCC(CC2CC(C3CCCC3)CC2CCCCC2CCCC2)CC1,2,RNA non-binders
C1CCC(CC2CCCC(C3CCCC3)CC2)C1,2,RNA non-binders
C1CCC(CCCC2CCCC3CCCCCC32)CC1,2,RNA non-binders
C1CCC2CC(CCCC3CCC4CCCCC43)CC2C1,2,RNA non-binders
C1CCC(CCCCCC2(C3CCCCC3)CCCCC2)CC1,2,RNA non-binders
C1CCC2(CC1)CCC(CCCC1CC3CCCCC3C1)CC2,2,RNA non-binders
C(CC1CC1)CC1CCC2CCCCC2C1,2,RNA non-binders
C1CCC(CCCCC2CCC3(CCCC3)CC2)CC1,2,RNA non-binders
