CSK_scafold,count,source
C1CCC(CC2CCC3(CCCC(C4CC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC(CCC3CC4CCCCC4C3)C3CC4CCCCC4CC32)CC1,1,Zinc dark matter
CCOC(=O)C(C(=O)OCC)=C(C#N)C#N,1,Zinc dark matter
C1CCC(CCCC2CCC(CCC3CC4CCCCC4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(CC3CCC4CCCC4C3)C2)C1,1,Zinc dark matter
C1CCC(CC2CCCC(CCC3CCC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCC(CC2CCCC2)CC2CCCC2)C1,1,Zinc dark matter
C1CCC(CCC2CC3C4CCCCC4CC3C3C(CCCCCC4CCCC4)CCC23)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC(CCC4CCC5CCCCC5C4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CC(CC2CCCCC2)CC2CCCC2CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CCCCC3C2CCCC2CCCC2)CC1,1,Zinc dark matter
C(CCC1CCCC1C1CC1)CC1CC2CCC1C2,1,Zinc dark matter
C1CCC(C(CCC2CCCC2)C(CC2CCC3CCCCC3C2)C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCC34CCCC3C3CCCCC3CC4)CC2)C1,1,Zinc dark matter
C1CCC(C2CC3CCCC3C(CCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(CCC3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CC3C4CCCC4C4(CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCC4CC(C5CCCC5)CCC43)C2)C1,1,Zinc dark matter
C1CCC(C2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCC(CCC4CCC(C5CCCCC5)CC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCCCCCC2CCC3CCCCC23)CC1,1,Zinc dark matter
C1CCC(CCC2CCC3CC4CCCCC4CC23)C1,1,Zinc dark matter
COC(=O)C=C(C)C,1,Zinc dark matter
C1CCC(C(CCCCCC2CCCC2)CC2CCCC2)CC1,1,Zinc dark matter
C(CCC1CCC2CCCCC2C1)CC1CCC2CCCCC2C1,1,Zinc dark matter
C1CCC(C2CC3CCC(CCCCC4CCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCCC(C2CCCCC2)C2CC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCC(C4CC5CCCCC5C4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CC(CC3CCCC3)C3CCCCC23)CC1,1,Zinc dark matter
C(CC1CCC2CCCC2C1)CC1CCC2(CCCC2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCC3(CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CC(C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC3CCC(CC4CCCCC4)C(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C(CCC1CCC2CCCCC2C1)CCC1CCCC1,1,Zinc dark matter
C1CCC2(CC1)CC(CC1CCCC1)CC2CCCC1CC1,1,Zinc dark matter
C1CCC2CC(CC3CCCC4(CCCC4)CC3)CCC2C1,1,Zinc dark matter
C1CCC(CCC2CCC(CCC3C4CCCCC4CC4CCCCC43)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC3(CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CCCCCC3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCCC2CC2CC2)C1,1,Zinc dark matter
C1CC2CCC(CC3CCCC4CCCC43)CC2C1,1,Zinc dark matter
CCOC(=O)[C@H](Br)CCC[C@@H](Br)C(=O)OCC,1,Zinc dark matter
C1CCC2(CC1)CCC(C1CCC3CCCCC3C1)C2,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC(C4CCC(C5CCCC5)CC4)CC3)C2)CC1,1,Zinc dark matter
C1CCCC(CCC2CCCC3CCCC32)CCC1,1,Zinc dark matter
C1CCC(CCCC2CCCC(CC3CC3)CC2)C1,1,Zinc dark matter
C1CCC(C23CC4CC(CC(CCCC5CCCC5)(C4)C2)C3)CC1,1,Zinc dark matter
CCSC(SCC)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CC4C5CCC(C5)C4C3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CCCCC3CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CC4CCCCC4C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CC4CC5CCCCC5CC4C3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC3C4C(CC5CCCCC54)CC(C4CC4)C23)CC1,1,Zinc dark matter
CC(C)CCC#N,1,Zinc dark matter
C1CCC2CC(CC3CCC(C4CCCC5CCCCC54)C3)CCC2C1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CC4CCC3C4)CC2)C1,1,Zinc dark matter
C1CCC(CC2C(CCCCC3CCC4CCCC4C3)CCC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC(CC3CCC4CCCC4C3)C(CCCC3CCCC3)C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCCCCC3CCC(CC(CC4CCCCC4)CC4CCCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2(C3CC3)CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCC(C3CCC(C4CC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCCC2CC2CCC(C3CC3)C2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CCCCC3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC3CCC(CCC4CCCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC4CCC(C5CCCC5)C4C3)CC2)C1,1,Zinc dark matter
C1CCC(C2CCC(CCCCCCC3C4CCCCC4C4CCCCC34)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC3C4CCC(CC4)C3C2)CC1,1,Zinc dark matter
C1CCCC2(CC1)CCC(CCCC1CCCC1)CC2,1,Zinc dark matter
C1CCC(CC2CCC(C3CCCCC3C3CCCC3)CC2)CC1,1,Zinc dark matter
C(CC1CC1)CC1CC2CC(CC3CC3)C(C3CCCC3)CC2C1,1,Zinc dark matter
C1CCC(C2CCC(CCCCC3CC4C5CCC(C5)C4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCC3CC4CCC3C4)C2)CC1,1,Zinc dark matter
C1CCC2(CC1)CC2CC1CCC2CCCCC21,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC(CC4CCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CC4CCCCC4C(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCC4CCC(C5CCCCC5)C43)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3CCC4CC(C5CCCCC5)CC4C3C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC3CC(CCCCC4CC4)CC3C2)C1,1,Zinc dark matter
C1CCC(CC2CCC3CCC(CCCCC4CCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC3(CCC(CC4CCCCC4)C3)C2)CC1,1,Zinc dark matter
CCCCCCCCCCCCCCOC(=S)SCC(=O)N(CCC#N)CCC#N,1,Zinc dark matter
C1CCC(C2CCC(CCCC3CCC4C5CCCCC5CC34)CC2)C1,1,Zinc dark matter
C1CCC(CC2CCCC2CCC2CCC3CCCC3C2)CC1,1,Zinc dark matter
CC(C)(C)C(=O)CCC(=O)C(C)(C)C,1,Zinc dark matter
C1CCC(CCCCCC2CC3CCCC4CCCC2C43)CC1,1,Zinc dark matter
C1CCC(C(CCCCC2CCC(CC3CCCC3)CC2)C2CCCC2)CC1,1,Zinc dark matter
C1CCCCCC(CC2CCCCC2)CCCCC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCC4CCCCC43)C2C2CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC4(CCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC(CCCC3CCCC3)CC(C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC4CCCCC43)CC2)C1,1,Zinc dark matter
C1CCC(CC2CCC(CCC(C3CCCCC3)C3CC3)CC2)CC1,1,Zinc dark matter
C[C@H](O)C[C@@H](C)O[Si](C)(C)C(C)(C)C,1,Zinc dark matter
C1CCC(CC2CC(C3CCCCC3)C3CCCCC23)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCC(C4CC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC3CCCC(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3(CCC(CCC4CCCC4)C3)C2)CC1,1,Zinc dark matter
CON[C@@H](C)C(=O)OC,1,Zinc dark matter
C1CCC(C2CCCC2CC2CCCC2C2CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCC4CCCCC43)C2CC2CCCC2)C1,1,Zinc dark matter
C1CCC(CC2CC3C(CCCC4CCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(C3CCC(C4CCCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2(C3CCCCC3)CCCC2)CC1,1,Zinc dark matter
C1CCC(C2CC(CCC3CCCC3)CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CCC3CCCC3)C2)C1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CCC4CCCC4C3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2C(CCC3CCC(C4CC5CCCCC5C4)C3)CCC2C2CC2)C1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCCC3CC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCC(CC4CCCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(C3CCCC4CC(CC5CCC6CCCCC6C5)CC43)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC3CCCC(CC4CCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CCCCC3CCC(CCCCCC4CCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2C3CCCCC3CC3CCC4(CC5CCCCC5C4)CC32)CC1,1,Zinc dark matter
C(CCCC1CCCCC1)CCCC1CC(CC2CCCCC2)CC2CCCCC12,1,Zinc dark matter
C1CCC(C2CCC3CC(CC4CC(C5CCCCC5)C5CCCC45)CCC32)CC1,1,Zinc dark matter
C1CCC(CCC2CC3CC4CCCCCC4CC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCCCC2CC2CCC3CC(C4CC4)CC3C2)C1,1,Zinc dark matter
C(CC1CC2CCCCC2C1)CC1CCCC(C2CCC3CCCCC32)C1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CCC4C(C3)CC3CCCCC34)CC2)CC1,1,Zinc dark matter
C1CCC(C(CCCC2CCCC2)CCC(C2CCCCC2)C2CCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCCC3CCC4(CCCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC(CCC4CCCC5CCCCC54)C3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC2CC3C(CCC34CCC3CCCCC34)CC2C1,1,Zinc dark matter
C1CCC(CCC2CCC3CC4CCCCC4CC3C2)C1,1,Zinc dark matter
C1CCC(C2CCC(CC3CC4CCCC3CC4)C2)CC1,1,Zinc dark matter
C1CCCC(CC2CCC(CC3CC(CC4CCCCC4)CC3C3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(C3CCCC(CCC4CCCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CCC3CCC4CCCCC43)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CC4CCC(C5CC6CCCCC6C5)C4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CC3CC(CCC4CCCCC4)CC3C2)CC1,1,Zinc dark matter
C[C@H](Cl)C(=O)[C@@H](C)Cl,1,Zinc dark matter
C1CCC(C2CCC(CCCCCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CC3CCC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC3CCCC3C2C2CCCC2)C1,1,Zinc dark matter
C1CCC(C2CCC(C3CCC(CCCC4CCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CC(CCC3CCCCC3)CCC2CCC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CC3CC(C4CCCCC4)CCC3CC3CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CC(C4CCCCC4)CC3C3CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3(CCC(CC4(C5CCCCC5)CCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CC(C3CCCC3)CC3CCCCC23)CC1,1,Zinc dark matter
C1CCC(C2CC3CCCCC3C(CCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCCCC3CCCC3CCCC3)C2)C1,1,Zinc dark matter
CC[C@H](C)C(=O)CBr,1,Zinc dark matter
C1CCC(C2CCCCC2CC2CC2)C1,1,Zinc dark matter
C1CCC(CC(CC2CCC(C3CC3)C2)C2CC2)CC1,1,Zinc dark matter
C1CCC(CC(C2CC2)C2CCCC3CCCCC32)C1,1,Zinc dark matter
C(CCCCC1CCCCC1)CCCCC1CCCC1CC1CCCC1,1,Zinc dark matter
C1CC2CCC(CCC3CCC(C4CC4)C3C3CC3)CC2C1,1,Zinc dark matter
C1CCC2CC(CCC3CCC(CCC4CC4)CC3)CCC2C1,1,Zinc dark matter
C1CCC(C2CCCCC2CCC2CCC3CC4CCCCC4CC23)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCCC3CCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC23CC4CC(C2)CC(C2CCCC2)(C4)C3)CC1,1,Zinc dark matter
C1CCC(C2C3CC4CCCCC4CC3CC2C2CC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CC(CCC2CCC(C3CCC(C4CCCCC4)CC3)CC2)CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC3CCCC(CCCCC4CCC5CCCC5C4)C32)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CC3CCCC4CCCCC43)C2C2CCCCC2)CC1,1,Zinc dark matter
CCCCCCCCCCCCCC[C@@H](C)O[S@@](C)(=O)=S,1,Zinc dark matter
C1CCC(CC2C(CCCC3CCCC3)C3CCCC32)CC1,1,Zinc dark matter
C(CC1CCC(C2C3CCCC3CC3CCCC4CCC2C43)CC1)CC1CCC2CCCC2C1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CCC4(CCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(C(CCCCCC2CCCC3CCCCC23)C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC(CCCCCC2CCCC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
CCN(CCC(=O)O)C(=O)OC(C)(C)C,1,Zinc dark matter
C1CCC(CCCCCC(C2CCCCC2)C2CCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCC2CC3CCCC3C2C2CCCCC2CC2CCCCC2)CC1,1,Zinc dark matter
C1CC(CC2CCC3(CC2)CCC(CC2CCCC2)C3)C1,1,Zinc dark matter
C1CCC(CCC2CCC3CCC(CCC4CCCC4)C3C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(CC3CCCC3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCC(CC2CCCC2)CC2CCCC(C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2C(CC3CCCCC3)CCC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC2C(C1)CCCC2C1CCCC2CCCC21,1,Zinc dark matter
C1CCC(CC2CCC(C3CCCC3CC3CC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C(CCC1CCCC1)CCC1CCC2(CCCC2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(CC3CCCC3)C2)C1,1,Zinc dark matter
C1CCC(C2CCCCC2CC2CC2)CC1,1,Zinc dark matter
C1CCCC(CC2CCCCC2CCCC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCC(C4CCCC4)C(C4CC4)C3)CC2)C1,1,Zinc dark matter
C1CCC2C(C1)CCC2CCC1CCC(C2CC2)C1,1,Zinc dark matter
C1CCC(CC2CCC(CCCCC3CCCC3)C2)C1,1,Zinc dark matter
C1CCC(CC(CCCC2CCCC2)CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCCC(CCC4CCCC4)C3)C2)CC1,1,Zinc dark matter
C1CC2CC(CCC3CCC4CCCCC43)CC2C1,1,Zinc dark matter
C1CCC(C(CC2CCCC2C2CCC3CCCCC3C2)C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC23CCCC(CC2CCCC2)CC3)CC1,1,Zinc dark matter
C(CC1CCC(CCC2CCCC3CCCCC32)C1)CC1CCC2CCCCC2C1,1,Zinc dark matter
C1CCC(CCC2CCCC3CCC4CCCCC4CC23)C1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CCC(C4CC4)C3)C2)C1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCCC4CCCC43)CC2)C1,1,Zinc dark matter
C1CCC(C2CCC(C3CC4CCCCC4C4C3CC3C(C5CCCCC5)CCC3C4C3CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CC2C2CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCC3CCCCC3C2)C1,1,Zinc dark matter
C1CCC(CC(CCC2CCC(C3CCCC3)CC2)C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCCC(CC4CCCC4)C3)C2)C1,1,Zinc dark matter
C1CCC(CCCCCC2CC(CC3CCCCC3)CC(C3CCCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3CC(CCC4CCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC2CCCC2CCC(C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC2CC(C3CCC4C5CCCCC5CCC34)CCC2C1,1,Zinc dark matter
C1CCC(CC2CCCC(CCC3CCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CC(CC4CCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCCC2CC2CCC(C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC2C(C1)CCCC2CCC1C2CCCCC2CC1C1CCCC1,1,Zinc dark matter
C1CCC(CC2CC3CC(C4CCC5CCCCC5C4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCC(CCC2CC(C3CCCCC3)CC2C2CCCCC2)CC2CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CCC4CC(C5CCCCC5)CC34)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCC(C4CCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC2CCC(CCCC3CCCC3C3CCCCC3)CC2CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC(CCC3CCC(CCCCCC4CCCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC(CCCC3CCCC3)C(C3CCCC3)C2)CC1,1,Zinc dark matter
C(CCC1CCC2CCCCC12)CCCC1CCCC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCC(CCC4CCCC5CCCC54)C3)CC2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCCC(C4CCCCC4)C3)C2C2CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCCCC3C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CC4CC45CC4CCCCC4C5C3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3CC4CCCC4CC3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC(C2CCCCC2)C2CCC3CCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCC(CC3CCCC3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2(CC3CCCCC(CC4CCC5CCCC5C4)C3)CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC23CCC(CC2)C3)CC1,1,Zinc dark matter
C1CCC2(CC1)CCCC1CCCCC1C2,1,Zinc dark matter
C1CCC(C2CC(C3CCCC3)CC2CCC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC(CC2CCC3CCCCC3C2)CC2CCC3CCCC3C2)C1,1,Zinc dark matter
C1CCC(CCCCCC2CCC3CCC4CCCC4C23)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC3CCCC(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC2(CC1)CCC(CC1CCCC1C1CC1)C2,1,Zinc dark matter
C1CCC(CCC2CC3CCCC(C4CCC(C5CCCCC5)CC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC3(CCC4CCCCC4CC3)C2)C1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC4(CCC5CCCCC54)C3)C2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(C3CCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CCCCC3CCC4CCCC4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CC3CCCC3)C2C2CCCC(CCC3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC2C(C1)CCCC2CC1CC2CCCC3CCC(C1)C32,1,Zinc dark matter
C1CCC(CC2CC3CCCCC3C(CCC3CCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC3CC4(CCCC4)CC32)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CC3CCCC(C4CCCC4)C3)C2)C1,1,Zinc dark matter
C1CCC(C(CCC2CCCC2)C2CC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC3(CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC3C(CCC4CCCC5CCCC54)CCCC23)CC1,1,Zinc dark matter
C1CC(CCCC2CCCCC2C2CCCC2)C1,1,Zinc dark matter
C1CCC(C2CCC3(CC2)CCC2CCCCC2C3)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCC3CCC(C4CCCCC4)C3)C2)CC1,1,Zinc dark matter
CC(C)NCCC(=O)OC(C)(C)C,1,Zinc dark matter
C1CCC(CCCC2CCCC3C4CCCCC4CC23)CC1,1,Zinc dark matter
C(CCCC1CCCC1)CCCC1CCC(C2CC2)C1,1,Zinc dark matter
C1CCC(CCCC(C2CCCCC2)C(CCC2CCC3CCCCC32)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCC(CC2CCC3CCCCC32)C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCC(CCC4CCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC23CCCC3)C1,1,Zinc dark matter
C1CCC(CCCC2CC3C(CCC4CCCCC4)CC4CCCCC4C3C2)CC1,1,Zinc dark matter
C1CCC(C(CC2CCC(CC3CCCC3)CC2)C2CCC2)CC1,1,Zinc dark matter
C1CCC2CC(C3CCC4CC(CCC5CCCC6CCCCC65)CC4C3)CC2C1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCC(CCCCC4CCCC4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC2CC(C3CCC(CC4CCC5CCCC5C4)CC3)CCC2C1,1,Zinc dark matter
C1CCC(CC(CCC2CCCC3CCCCC32)C2CC3C(C2)C2C4CCCCC4C3C3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCCC2C(CC3CCCCC3)CC3C(CCCC4CCCC4)C4CCC23C4)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC(CC3CCCCC3)CC2)CC1,1,Zinc dark matter
C(CCCC1CCC(CC2CCCCC2)C1)CCC1CCCC1,1,Zinc dark matter
C1CCC(CC2CCC3C4CCCCC4CC4(CCC(C5CCCCC5)C4)C3C2)CC1,1,Zinc dark matter
C#CC[C@@H](C)C(=O)OC,1,Zinc dark matter
C1CCC(CCCC2CCC(C3(C4CCCCC4)CCC(CC4CCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCCC4CC5C(CC6CCCCC65)CC34)CC2)CC1,1,Zinc dark matter
C1CCC(CCC2C3CCCCC3CCC2C2CCCC2)CC1,1,Zinc dark matter
C1CCC(C2CC3C4CCCCC4CC(C4CCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC(C3CCC4CCCC4C3)CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCCC3CC4CCCCC4C3)C2)C1,1,Zinc dark matter
C(CCCC1CCCCC1)CCCC1CCCC2CC(C3CCCCC3)CC12,1,Zinc dark matter
C1CCC(CCC2CC3CCCC3C(CCC3CC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCCC(CC3CCC4CCCC4C3)C2)C1,1,Zinc dark matter
C1CCC(CCCCC2CC(C3CCCCC3)C3CCCC(CC4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CC2C3CCCCC3CC(C3CCCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CC(CC3CCCCC3)C3CC4CCCCC4CC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCCCC3C3CCC(C4CCCCC4)CC23)CC1,1,Zinc dark matter
C1CCC(CC2CC(CC3CCCCC3)C3C(C2)CC2CCCCC23)CC1,1,Zinc dark matter
C1CCC(CC2CCCCC2CCCC2CCC3CCCC3C2)CC1,1,Zinc dark matter
C1CCC2CC(CC3CCCC4CCCCC43)CC2C1,1,Zinc dark matter
C1CCC(C2CCC(CCCCCC3CCC4CCCCCC34)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCC3CCCC4CCCCC43)CC2)C1,1,Zinc dark matter
C1CCC(C2CCC3C(CCCC3C3CCC4CCCC4C3)C2)C1,1,Zinc dark matter
C(CCC1CCC2CCCCC2C1)CCC1CCC(C2CCCC2)C1,1,Zinc dark matter
C1CCC(CC2CCC(CCC3CCCC4CCCCC43)CC2)CC1,1,Zinc dark matter
C1CCC(CCC(CCCC2CCC(CC3CCCC3)CC2)CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCC3CCCC3C3CCCC3)CC2)CC1,1,Zinc dark matter
CC[C@@](C)(C#N)[N+](=O)[O-],1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCC(C4CC4)C3)CC2)CC1,1,Zinc dark matter
