Murcko_scafold,count,source
O=C(CNc1ccccc1)N[C@H]1CCS(=O)(=O)C1,2,Zinc dark matter
O=C1/C(=C\c2ccc(OCc3ccccc3)cc2)C(c2ccccc2)=NN1c1ccccc1,2,Zinc dark matter
O=C1N[C@H](c2ccccc2)C(=Cc2cccs2)C1=O,2,Zinc dark matter
O=C1CCCC2=C1[C@@H](c1ccccc1)Nc1ccccc1N2,2,Zinc dark matter
O=S(=O)(NCCc1noc(COc2ccccc2)n1)c1ccccc1,2,Zinc dark matter
c1ccc([C@@H]2COc3ccccc3N2)cc1,2,Zinc dark matter
O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,2,Zinc dark matter
O=C(CCc1ccccc1)c1ccccc1,2,Zinc dark matter
O=C1[C@H]2C3c4ccccc4C(c4ccccc43)[C@@H]2C(=O)N1/N=C/c1ccccc1,2,Zinc dark matter
O=C1[C@@H]2[C@@H](c3ccccc3)N3CCCN3[C@H]2C(=O)N1c1ccccc1,2,Zinc dark matter
O=C1C(=O)N(c2ccon2)[C@H](c2ccccc2)C1=Cc1ccccc1,2,Zinc dark matter
O=C(CN1C(=O)S/C(=C/c2ccc(OCc3ccccc3)cc2)C1=O)Nc1ccccc1,2,Zinc dark matter
O=C(Cc1cccs1)N1CCCCC1,2,Zinc dark matter
O=C1C[C@@H](c2ccccc2)C=CN1,2,Zinc dark matter
S=C1N[C@@H](c2ccccn2)[C@H](c2ccn(-c3cccc4ccccc34)c2)N1c1ccccc1,2,Zinc dark matter
C(=C/c1nc(-c2ccccc2)cs1)\c1ccccc1,2,Zinc dark matter
O=S(=O)(c1ccccc1)N(Cc1ccccc1)C1CC1,2,Zinc dark matter
c1cc(N2CCCCC2)nc(N2CCOCC2)n1,2,Zinc dark matter
c1ccc2cc(OCc3ncco3)ccc2c1,2,Zinc dark matter
O=C1NC(=S)N(c2ccccc2)C(=O)/C1=C/c1cccn1-c1ccccc1,2,Zinc dark matter
O=C(CNc1ccccc1)NCc1cccc(CN2CCOCC2)c1,2,Zinc dark matter
O=C(CN1CCCCC1)Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2,2,Zinc dark matter
O=c1[nH]c2ccc(S(=O)(=O)NCc3ccccc3)cc2s1,2,Zinc dark matter
O=S1(=O)CC[C@H](N(c2ccccc2)S(=O)(=O)c2ccccc2)C1,2,Zinc dark matter
O=c1[nH]c2ccccc2cc1CN(CCc1ccccc1)Cc1nnn[nH]1,2,Zinc dark matter
c1ccc2c3c(ccc2c1)CCCC3,2,Zinc dark matter
S=C1N[C@@H](c2ccccn2)[C@H](c2ccc[nH]2)N1c1ccccc1,2,Zinc dark matter
c1ccc(Cc2nnco2)cc1,2,Zinc dark matter
O=C1C2=C(NC=C[C@@H]2c2ccc(OCc3ccccc3)cc2)c2ccccc21,2,Zinc dark matter
O=C(c1c[nH]cc1S(=O)(=O)Nc1ccccc1)N1CCCC1,2,Zinc dark matter
C1C[C@H]2CNC[C@@H]2C1,2,Zinc dark matter
c1ccc(NC2CC2)cc1,2,Zinc dark matter
O=C(CN1C(=O)C[C@@H](c2ccccc2)Sc2ccccc21)Nc1ccccc1,2,Zinc dark matter
c1ccc(NCc2ccc(OCc3cccc4ccccc34)cc2)cc1,2,Zinc dark matter
O=C(Cc1ccccc1)N1CCCC1,2,Zinc dark matter
O=C(COc1ccccn1)N/N=C/c1ccc(-c2ccccc2)o1,2,Zinc dark matter
c1cc(CN2CCNCC2)cs1,2,Zinc dark matter
O=C1[C@H]2CN(c3ccccc3)O[C@H]2C(=O)N1c1ccccc1,2,Zinc dark matter
O=C1/C(=C\c2ccccc2)NC(=S)N1c1ccccc1,2,Zinc dark matter
C1=CC(c2ccccc2)C=CO1,2,Zinc dark matter
O=C(CN(C(=O)c1ccccc1)N1C(=O)[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C[C@H]34)[C@H]2C1=O)c1ccccc1,2,Zinc dark matter
c1ccc(Cc2cnc(C3CC3)nc2N2CCNCC2)cc1,2,Zinc dark matter
O=C(NCc1cn[nH]c1)c1ccccc1,2,Zinc dark matter
O=C(C1=CC(=O)N(CCCN2CCOCC2)[C@@]12C(=O)Nc1ccccc12)c1ccccc1,2,Zinc dark matter
O=C(NCCOc1ccccc1)c1ccccc1,2,Zinc dark matter
S=C(NCCSCc1ccccc1)Nc1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)C1CCCC1,2,Zinc dark matter
S=C(c1ccccc1)N1CCCCC1,2,Zinc dark matter
c1cc(N2CCOCC2)on1,2,Zinc dark matter
c1ccc(CC2CCCC2)cc1,2,Zinc dark matter
C(=Cc1nc2ccccc2s1)c1ccccc1,2,Zinc dark matter
c1cncc(B2OCCO2)c1,2,Zinc dark matter
O=C(COC(=O)c1cccc(N2C(=O)[C@H]3CCCC[C@H]3C2=O)c1)Nc1ccccc1,2,Zinc dark matter
O=C(COC(=O)c1ccccc1)NC1CCCC1,2,Zinc dark matter
O=C(COc1ccccc1/C=N/NC(=O)C(=O)Nc1ccccc1)Nc1ccccc1,2,Zinc dark matter
O=C(Oc1ccccc1)[C@@H]1CC(=O)N(c2ccccc2)C1,2,Zinc dark matter
O=C(NCc1ccccc1)c1cncs1,2,Zinc dark matter
O=C1NC(=O)c2ccccc21,2,Zinc dark matter
O=C(c1ccccc1)c1ccc2cc(-c3ccccc3)ncn12,2,Zinc dark matter
O=C1CNC(=S)N1c1ccccc1,2,Zinc dark matter
O=c1[nH]cnc2occc12,2,Zinc dark matter
O=C1c2oc3ccccc3c(=O)c2[C@@H](c2ccccc2)N1Cc1ccccc1,2,Zinc dark matter
O=C1C[C@@H](N2CCCCC2)C(=O)N1c1ccccc1,2,Zinc dark matter
c1ccc(CCNCCn2cccn2)cc1,2,Zinc dark matter
O=C(Cc1ccccc1)OCC1c2ccccc2-c2ccccc21,2,Zinc dark matter
O=C(CCC(=O)N(Cc1ccccc1)c1ccccc1)Nc1ccon1,2,Zinc dark matter
S=C1N[C@H](c2ccccn2)[C@@H](c2cccn2-c2ccccc2)N1,2,Zinc dark matter
C1=CN(c2ccccc2)C=CC1c1ccccc1,2,Zinc dark matter
O=C1NC(=O)[C@H]2CN[C@@H](c3ccccc3)[C@@H]12,2,Zinc dark matter
O=C(COc1ccccc1C1C2=C(CCCC2=O)NC2=C1C(=O)CCC2)Nc1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)c1nc(-c2ccccc2)n(-c2ccccc2)n1,2,Zinc dark matter
c1ccc(Nc2ccnc3nc(C45CC6CC(CC(C6)C4)C5)nn23)cc1,2,Zinc dark matter
O=C1c2oc3ccccc3c(=O)c2[C@H](c2ccccc2)N1c1nncs1,2,Zinc dark matter
O=C(CSc1ccccn1)NC(=O)NC1CCCCC1,2,Zinc dark matter
c1ccc(CN2CCn3nccc3C2)cc1,2,Zinc dark matter
O=C(NC1(C#Cc2cccnc2)CCCCC1)C1CCCCC1,2,Zinc dark matter
O=C(COc1ccccc1)NCCc1ccsc1,2,Zinc dark matter
c1ccc(-c2ncc[nH]2)cc1,2,Zinc dark matter
O=C(CSCc1ccccc1)N(CCc1ccccc1)Cc1ccccc1,2,Zinc dark matter
O=C(C=Cc1ccn(-c2ccccc2)c1)NCc1ccccc1,2,Zinc dark matter
c1ccc(Cc2ncon2)cc1,2,Zinc dark matter
O=C(CCSc1nc2c(=O)[nH]c(=O)[nH]c2[nH]1)Nc1ccccc1,2,Zinc dark matter
O=C(Nc1nc(-c2cn(-c3ccccc3)nn2)ns1)c1ccccc1,2,Zinc dark matter
O=C(CN1C(=O)S/C(=C2\C(=O)Nc3ccccc32)C1=O)Nc1ccccc1,2,Zinc dark matter
C(=C/c1ccc(OCc2ccccc2)cc1)\c1ccccc1,2,Zinc dark matter
O=C(CCc1ccccc1)N1CCCCC1,2,Zinc dark matter
O=C1NC(=O)[C@@H]2CN[C@]3(C(=O)Nc4ccccc43)[C@H]12,2,Zinc dark matter
O=C(COC(=O)[C@@H]1CC(=O)N(NC(=O)c2ccccc2)C1)Nc1ccccc1,2,Zinc dark matter
O=C(NCc1ccccc1)[C@H]1CCCN(c2cccnn2)C1,2,Zinc dark matter
O=c1c2c(ncn2Cc2ccccc2)n(-c2ccccc2)c(=O)n1Cc1ccco1,2,Zinc dark matter
O=C(NCc1ccccc1)/C(=C/c1cccs1)NC(=O)c1ccccc1,2,Zinc dark matter
O=C1[C@H]2[C@@H](C(=O)N1c1ccccc1)[C@]1(C(=O)Nc3ccccc31)N1CCC[C@@H]21,2,Zinc dark matter
O=C1C[C@H](c2ccccc2)c2cn[nH]c2N1,2,Zinc dark matter
O=C(NCc1cn[nH]c1)c1ccc(-c2ccccc2)cc1,2,Zinc dark matter
O=C(Nc1ccccc1)[C@@H]1CCN[C@@]12C(=O)Nc1ccccc12,2,Zinc dark matter
O=C(CN1CCNCC1)NCC1CC1,2,Zinc dark matter
O=C1[C@@H]2[C@@H](CN[C@]23C(=O)Nc2ccccc23)C(=O)N1Cc1ccccc1,2,Zinc dark matter
O=C1CCCC2=C1C(c1ccccc1OCc1ccccc1)C1=C(CCCC1=O)N2,2,Zinc dark matter
c1ccc(NC2CCCCC2)cc1,2,Zinc dark matter
O=C(NNC(=O)c1cccs1)c1ccccc1,2,Zinc dark matter
c1ccc([C@@H]2NCCc3ccccc32)cc1,2,Zinc dark matter
O=C(CSc1nc2ccsc2c(=O)n1-c1ccccc1)Nc1ccccc1,2,Zinc dark matter
O=c1[nH]c2cnc(-c3ccccc3)nc2n1-c1ccccc1,2,Zinc dark matter
c1ccc2nc(N3CCCCC3)cnc2c1,2,Zinc dark matter
O=C(CSc1nnc(-c2ccncc2)[nH]1)Nc1ccccc1,2,Zinc dark matter
O=c1[nH][nH]c2c1[C@H](c1ccccc1)SCC=N2,2,Zinc dark matter
O=C(CSc1nncn1Cc1ccccc1)Nc1ccccc1,2,Zinc dark matter
c1ncc2c(n1)CCNC2,2,Zinc dark matter
O=C1CCCc2ccccc2N1,2,Zinc dark matter
c1ccc(OCc2coc(-c3ccccc3)n2)cc1,2,Zinc dark matter
O=c1ccnc(Nc2ccccc2)[nH]1,2,Zinc dark matter
O=C(CNc1ccccc1)NC[C@H]1COc2ccccc2O1,2,Zinc dark matter
O=C(NCOc1ccccc1)c1ccccc1,2,Zinc dark matter
O=C(NCc1ccccn1)c1ccccc1,2,Zinc dark matter
O=C(c1ccc[nH]1)N1CCOCC1,2,Zinc dark matter
O=C(CSc1nnc2ccc3ccccc3n12)c1ccccc1,2,Zinc dark matter
O=C(NCc1nccs1)C1CCOCC1,2,Zinc dark matter
c1ccc(-c2cn3ccccc3n2)cc1,2,Zinc dark matter
O=C1NC2(CCCCC2)NN1c1ccccc1,2,Zinc dark matter
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)NC1CCCCC1,2,Zinc dark matter
c1ccc(OC2CCC2)cc1,2,Zinc dark matter
O=C(c1cccnc1)N1CCCCC1,2,Zinc dark matter
c1ccc([C@H]2CCCc3[nH]ncc32)cc1,2,Zinc dark matter
O=S(=O)(c1cn[nH]c1)N1CCN(Cc2ccccc2)CC1,2,Zinc dark matter
O=C(CSc1nnc(-c2ccccc2)n1C1CCCCC1)Nc1ccccc1,2,Zinc dark matter
c1ccc(C2=NN[C@@H](c3ccccc3)S2)cc1,2,Zinc dark matter
c1ccc(NCc2nc3ccccc3[nH]2)cc1,2,Zinc dark matter
c1ccc(-c2nncs2)cc1,2,Zinc dark matter
c1ccc(C2=NO[C@@H](CC3CCNCC3)C2)cc1,2,Zinc dark matter
c1ccc(CN2CCCn3cccc3[C@@H]2c2ccccc2)cc1,2,Zinc dark matter
O=C(COc1ccccc1)NCCCc1ccccc1,2,Zinc dark matter
O=C(Cn1nc2c3cc(-c4ccccc4)nn3ccn2c1=O)Nc1ccccc1,2,Zinc dark matter
O=S(=O)(Cc1ccccc1)Nc1ccccc1,2,Zinc dark matter
O=C(CSc1ccccc1)N/N=C/c1ccccc1,2,Zinc dark matter
O=c1[nH]c2ccccc2cc1CN(Cc1ccco1)Cc1nnnn1Cc1ccccc1,2,Zinc dark matter
O=C(N[C@@H]1CCC12CCCC2)c1cnoc1,2,Zinc dark matter
O=C1[C@H]2[C@@H](C(=O)N1c1ccccc1)[C@@]1(N[C@@H]2Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21,2,Zinc dark matter
O=C(Nc1ccccc1)C1=CN=c2s/c(=C\c3cn(Cc4ccccc4)c4ccccc34)c(=O)n2[C@@H]1c1ccccc1,2,Zinc dark matter
O=C1NC(=S)N(c2ccccc2)C(=O)/C1=C/c1ccc2c(c1)C=CCN2,2,Zinc dark matter
c1ccc(COc2cccc(CNCCn3cccn3)c2)nc1,2,Zinc dark matter
O=C1Nc2ccccc2[C@]12C[C@H](c1ccc(OCc3ccccc3)cc1)CN2,2,Zinc dark matter
O=S(=O)(c1ccccc1)N1CCOC1,2,Zinc dark matter
O=c1/c(=C\c2ccccc2)sc2nc3ccccc3n12,2,Zinc dark matter
c1ccc(-c2ccc3cnn(-c4ccccc4)c3n2)cc1,2,Zinc dark matter
O=C(Nc1nnc(-c2ccccc2)o1)c1ccccc1,2,Zinc dark matter
O=[PH](c1ccccc1)c1ccccc1,2,Zinc dark matter
O=C(C[C@@H]1SC(N[C@@H](c2ccccc2)c2c[nH]c(=O)[nH]c2=O)=NC1=O)Nc1ccccc1,2,Zinc dark matter
c1ccc(CNc2cc[nH]n2)cc1,2,Zinc dark matter
c1ccc(N2CCN(Cc3cccs3)CC2)cc1,2,Zinc dark matter
C1CCC(N2CCCC2)C1,2,Zinc dark matter
c1ccc(N=c2[nH]c(-c3ccccc3)cs2)cc1,2,Zinc dark matter
O=C(COc1ccccc1)Nc1cc(-c2ccccc2)nn1[C@H]1CCS(=O)(=O)C1,2,Zinc dark matter
O=C1CCC(c2ccccc2)CN1,2,Zinc dark matter
O=C(CSc1nnc(COc2ccccc2)n1-c1ccccc1)Nc1ccccc1,2,Zinc dark matter
c1ccc2c(c1)OC[C@@H](c1nn3cnnc3s1)O2,2,Zinc dark matter
O=C(COc1ccccc1)NN=Cc1cccs1,2,Zinc dark matter
c1ccc(-c2n[nH]cc2CN2CCN(C3CCNCC3)CC2)cc1,2,Zinc dark matter
O=C1CCCC2=C1C(c1ccc(OCc3ccccc3)cc1)C1=C(CCCC1=O)N2CCc1ccccc1,2,Zinc dark matter
O=c1c2c(nc3[nH]ncn13)-c1ccccc1CC2,2,Zinc dark matter
O=S1(=O)N=C(N2CCCCC2)c2ccccc21,2,Zinc dark matter
O=C(O[C@H]1CC[C@@H]2C1CC[C@@H]1[C@@H]2C[C@@H]2OC[C@]13CCCCC23)c1ccccc1,2,Zinc dark matter
O=C1CCC(C(=O)Nc2ccccc2)=NN1,2,Zinc dark matter
O=C(NCc1ccco1)c1c(/N=C\c2ccc(-c3ccccc3)o2)sc2c1CCCC2,2,Zinc dark matter
c1ccc(Nc2nncs2)cc1,2,Zinc dark matter
O=C(COc1ccc(C2C3=C(CCCC3=O)NC3=C2C(=O)CCC3)cc1)Nc1ccccc1,2,Zinc dark matter
O=C1C=C(NC(=O)c2ccccc2)S/C1=C\c1ccc(OCc2ccccc2)cc1,2,Zinc dark matter
O=C(Cn1nc2c(Oc3ccccc3)nc3ccccc3n2c1=O)Nc1ccccc1,2,Zinc dark matter
C(=NNc1ccccc1)c1nc(-c2ccccc2)cs1,2,Zinc dark matter
O=S(=O)(NCc1ccccc1)c1cnoc1,2,Zinc dark matter
O=C1NC(=O)[C@@H]2CN[C@H](c3ccccc3)[C@H]12,2,Zinc dark matter
O=C(CSc1nncn1-c1ccccc1)N1CCCCCC1,2,Zinc dark matter
O=C1[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]2C(=O)N1c1ccccc1,2,Zinc dark matter
O=C(C1CC(c2ccccc2)=NO1)N1CCCCC1,2,Zinc dark matter
O=S(=O)(NCc1ccccc1)c1cccnc1,2,Zinc dark matter
O=C(CN1C(=O)NC(c2ccccc2)C1=O)Nc1ccccc1,2,Zinc dark matter
O=c1ccc2c(ccc3ccoc32)o1,2,Zinc dark matter
c1ccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,2,Zinc dark matter
O=c1ccc(-c2cccs2)nn1CC1CCN(Cc2ccccc2)CC1,2,Zinc dark matter
O=C1[C@H]2N=NN(Cc3ccccc3)[C@@H]2C(=O)N1c1ccccc1,2,Zinc dark matter
c1ccc(Nc2nc(N3CCOCC3)nc3[nH]ncc23)cc1,2,Zinc dark matter
c1ccc([C@@H]2CCC[C@@H](c3ccccc3)N2)cc1,2,Zinc dark matter
O=C1c2ccccc2C(=O)N1[C@@H]1C(=O)N(c2ccccc2)[C@H]1c1ccccc1,2,Zinc dark matter
O=C(CSc1ncnc2ccccc12)Nc1ccccc1,2,Zinc dark matter
c1cc(NC[C@@H]2CNCCO2)ncn1,2,Zinc dark matter
O=C(C1=Cc2ccccc2OC1)N1CCCCC1,2,Zinc dark matter
C1=Nc2c(cnn2-c2ncccn2)[C@H](c2ccccc2)C1,2,Zinc dark matter
c1cnc(N2CCOCC2)cn1,2,Zinc dark matter
C1CC2=C(C1)C1CCCC[NH+]1CC2,2,Zinc dark matter
O=S(=O)(N[C@@H]1CCOc2ccccc21)c1ccccc1,2,Zinc dark matter
c1ccc(Cn2nnc(-c3ccccc3)n2)cc1,2,Zinc dark matter
O=C(CCc1cn[nH]c1)NCCc1ccccc1,2,Zinc dark matter
O=c1c2ccccc2n2cnnc2n1-c1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)C1CCOCC1,2,Zinc dark matter
O=C(COC1CCCCC1)Nc1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)[C@H]1Sc2nncn2N[C@H]1c1ccccc1,2,Zinc dark matter
O=C1C[C@H](c2ccccc2)c2cnn(-c3nc4ccccc4s3)c2N1,2,Zinc dark matter
O=C(NC1CCCC1)[C@@H](c1ccccc1)N(C(=O)c1ccns1)c1ccccc1,2,Zinc dark matter
O=C1C(=Cc2ccc(OCc3ccccc3)cc2)C(=O)N(c2ccccc2)C(=S)N1c1ccccc1,2,Zinc dark matter
c1coc(CN2CCOCC2)c1,2,Zinc dark matter
O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccc(OC(=O)c2ccccc2)cc1,2,Zinc dark matter
c1ccc(CNCCCOCc2ccco2)cc1,2,Zinc dark matter
c1cc(N2CCCCC2)n2nccc2n1,2,Zinc dark matter
O=C(CCCN1C(=O)NC2(CCCC2)C1=O)NCc1ccccc1,2,Zinc dark matter
O=C1CCCC2=C1[C@@H](c1cccs1)C=CN2c1ccccc1,2,Zinc dark matter
S=C1N[C@@H](c2ccccn2)[C@H](c2ccn(-c3ccccc3)c2)N1c1ccc2c(c1)OCO2,2,Zinc dark matter
O=C(NCc1nnc(SCC(=O)N2N=C(c3cccs3)C[C@H]2c2ccccc2)n1-c1ccccc1)c1ccccc1,2,Zinc dark matter
c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1,2,Zinc dark matter
c1ccc([C@H]2CNCCO2)cc1,2,Zinc dark matter
S=c1[nH]c(-c2ccccc2)nn1CNCc1ccccc1,2,Zinc dark matter
O=C1NC(=S)S/C1=C/c1c(N2CCCCC2)nc2ccccn2c1=O,2,Zinc dark matter
c1ccc(C2CCOCC2)cc1,2,Zinc dark matter
S=C1N[C@@H](c2ccccn2)[C@H](c2cccn2-c2ccccc2)N1c1ccc(Oc2ccccc2)cc1,2,Zinc dark matter
c1cc2c(o1)CCCC2,2,Zinc dark matter
C1=N[C@H](c2ccccc2)Nc2sc3c(c21)CCCC3,2,Zinc dark matter
O=c1c2nnn(-c3ccccc3)c2ncn1Cc1nc(-c2ccccc2)no1,2,Zinc dark matter
C1O[C@H]2OC[C@@H]3OCO[C@@H]3[C@H]2O1,2,Zinc dark matter
O=C(CNc1ccccc1)NN=C1CCCCC1,2,Zinc dark matter
O=C(Nc1ccccc1)N1Cc2cnn(-c3ccccc3)c2-n2cccc2[C@@H]1c1ccccc1,2,Zinc dark matter
O=C1CSc2ccc(S(=O)(=O)CCC(=O)NC3CCCCC3)cc2N1,2,Zinc dark matter
O=C1C=CC(=O)N1c1ccccc1,2,Zinc dark matter
O=C1CS[C@H](c2ccccc2)c2cn[nH]c2N1,2,Zinc dark matter
O=C([C@H]1CCCN1)N1CCCCC1,2,Zinc dark matter
O=C(c1ccccc1)[C@@H]1[C@@H](C(=O)c2ccccn2)[C@@]2(C(=O)Nc3ccccc32)[C@H]2c3ccccc3C=CN12,2,Zinc dark matter
O=C1C[C@H](c2ccccc2)CC2=C1[C@@H](c1ccccc1)Nc1ccccc1N2,2,Zinc dark matter
O=C(CCCc1ncno1)N1CCCCC1,2,Zinc dark matter
O=C1CCC(=O)N1c1ccccc1,2,Zinc dark matter
c1cnc2nc[nH]c2c1,2,Zinc dark matter
c1ccc(/N=c2/ssc3c2-c2ccccc2NC3)cc1,2,Zinc dark matter
O=C(Nc1ccccc1)c1ccc2c(c1)S(=O)(=O)N=CN2,2,Zinc dark matter
S=C1N[C@H](c2ccccn2)[C@@H](c2ccn(-c3ccccc3)c2)N1c1ccc(Oc2ccccc2)cc1,2,Zinc dark matter
C1=CCNC=C1,2,Zinc dark matter
O=C(NC[C@H]1CCCO1)[C@@H](c1ccccc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,2,Zinc dark matter
O=C1CCCC2=C1[C@H](c1ccccc1)C(C(=O)c1ccccc1)=CN2c1ccccc1,2,Zinc dark matter
O=C(CNC1CC1)N1CCc2sccc2[C@@H]1COc1ccccc1,2,Zinc dark matter
c1ccc(CC2CCN(Cc3cc4ccccc4o3)CC2)nc1,2,Zinc dark matter
O=C1N=CNN2C1=c1ccccc1=N[C@@H]2c1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)C1=CN=c2s/c(=C\c3ccccc3)c(=O)n2[C@@H]1c1ccccc1,2,Zinc dark matter
c1ccc(COc2ccc3ccccc3c2CNc2nnn[nH]2)cc1,2,Zinc dark matter
c1ccc([C@@H]2COCCN2)cc1,2,Zinc dark matter
S=C1N[C@@H](c2ccn(-c3ccccc3)c2)[C@H](c2ccccn2)N1,2,Zinc dark matter
O=C(Nc1cccc2nsnc12)c1ccco1,2,Zinc dark matter
O=C(c1ccccc1)[C@@H]1[C@@H]2CCCN2[C@]2(C(=O)Nc3ccccc32)[C@@]12C(=O)Nc1ccccc12,2,Zinc dark matter
C1COB(B2OCCO2)O1,2,Zinc dark matter
C1=C[C@@H]2c3ccccc3N[C@H](c3ccccc3)[C@H]2C1,2,Zinc dark matter
c1cnc2cncnc2c1,2,Zinc dark matter
O=C(CCN1C(=S)N[C@@H](c2ccccn2)[C@H]1c1ccc(-c2ccccc2)o1)Nc1ccccc1,2,Zinc dark matter
O=C(Cn1c2c(c(=O)n1-c1ccccc1)Cc1ccccc1O2)Nc1ccccc1,2,Zinc dark matter
O=C(COC(=O)CNC(=O)c1cccs1)Nc1ccccc1,2,Zinc dark matter
O=C(NC[C@H]1CCCO1)Nc1ccccc1,2,Zinc dark matter
O=C(CN(C(=O)c1ccccc1)N1C(=O)[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C[C@@H]34)[C@@H]2C1=O)c1ccccc1,2,Zinc dark matter
O=C(NCC(=O)N1CCc2sccc2[C@H]1COc1ccccc1)c1ccccc1,2,Zinc dark matter
O=C(CN1C[C@@H](c2ccccc2)CC1=O)N/N=C/c1ccccc1,2,Zinc dark matter
O=C1CCCC2=C1[C@H](c1ccccc1)Nc1ccccc1N2,2,Zinc dark matter
O=C(COc1ccccc1)c1ccccc1,2,Zinc dark matter
O=C(CN(C(=O)c1ccccc1)N1C(=O)c2ccccc2C1=O)c1ccccc1,2,Zinc dark matter
O=C(COc1ccccc1)Nc1ccon1,2,Zinc dark matter
O=C(COC(=O)c1cccnc1)Nc1ccccc1,2,Zinc dark matter
c1ccc(-c2cncn2-c2ccccc2)cc1,2,Zinc dark matter
O=C(CNC(=O)c1ccccc1)OCC(=O)c1cccs1,2,Zinc dark matter
C1=CCCCCCCCCCC1,2,Zinc dark matter
C(=C\c1ccccc1)\Sc1nnc(-c2ccccc2)o1,2,Zinc dark matter
O=C(NCc1cscn1)C(=O)Nc1ccccc1,2,Zinc dark matter
O=C(COC(=O)CCCOc1ccccc1)Nc1ccccc1,2,Zinc dark matter
O=C(c1cccc2nc[nH]c12)N1CCC[C@H]1c1ccccc1,2,Zinc dark matter
O=C(NC1CCCC1)[C@@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CNc1ccccc1,2,Zinc dark matter
O=C1C[C@@H](C(=O)Nc2ccccc2)c2c([nH]c(N3CCCCC3)nc2=O)N1,2,Zinc dark matter
O=S(=O)(c1ccc2c(c1)nc(SCc1ccccc1)n2C1CCCC1)N1CCCCC1,2,Zinc dark matter
O=S(=O)(Nc1ccccc1)c1ccc2ccccc2c1,2,Zinc dark matter
O=C1c2ccccc2S(=O)(=O)c2ccccc2N1Cc1ccccc1,2,Zinc dark matter
O=C(Cc1ccccc1)/N=C1/S[C@H]2CS(=O)(=O)C[C@@H]2N1c1ccccc1,2,Zinc dark matter
O=C(Nc1ccccc1)[C@@H]1[C@@H]2C=C[C@]3(O2)[C@@H]1C(=O)N[C@H]3C(=O)NC1CCCCC1,2,Zinc dark matter
O=C(Nc1ccccc1)N[C@@H]1CC(=O)N(c2ccccc2)C1,2,Zinc dark matter
c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccccc2)cc1,2,Zinc dark matter
O=C(c1ccc[nH]c1=O)N1CCCC1,2,Zinc dark matter
O=C1C=C/C(=C/Nc2ccccc2)C(=O)N1[C@@H]1CCS(=O)(=O)C1,2,Zinc dark matter
O=C(Nc1ccccc1)C1(c2ccccc2)CC1,2,Zinc dark matter
O=C(Nc1nnc([C@H]2CC(=O)N(c3ccccc3)C2)o1)c1ccccc1,2,Zinc dark matter
C(=N/NCc1ccccc1)\c1ccccc1,2,Zinc dark matter
O=C1C=C[C@H](c2ccccc2)N1,2,Zinc dark matter
O=C1NC(=S)N(c2ccccc2)C(=O)/C1=C\Nc1ccccc1,2,Zinc dark matter
C1C[C@H]2CC[C@@H]1C2,2,Zinc dark matter
O=C1C[C@@H](c2nc3ccccc3n2CCOc2ccccc2)CN1c1ccccc1,2,Zinc dark matter
c1ccc(C2C[N+]3=C(CCCCC3)N2c2ccccc2)cc1,2,Zinc dark matter
O=S(=O)(Cc1ccccc1)N1CCOCC1,2,Zinc dark matter
c1cnn([C@H]2CCCCO2)c1,2,Zinc dark matter
c1n[nH]cc1CN1CCOCC1,2,Zinc dark matter
O=c1cc[nH]c2[nH]n(-c3ccccc3)c(=O)c12,2,Zinc dark matter
c1ccc2c(c1)nc1ccccn12,2,Zinc dark matter
c1ccc(-c2nc3cccnc3o2)cc1,2,Zinc dark matter
c1ccc(OCC2CC2)cc1,2,Zinc dark matter
O=C(Cn1cnc2cc3c(cc21)OCCO3)Nc1ccccc1,2,Zinc dark matter
O=C(CSc1nncs1)Nc1cccs1,2,Zinc dark matter
O=C(N[C@@H]1CCSc2ccccc21)[C@@H]1CCCN1,2,Zinc dark matter
O=C1CN(C(=O)c2ccccc2)CCN1,2,Zinc dark matter
O=c1cc(Nc2ccccc2)cnn1C12CC3C[C@H](C1)C[C@H](C3)C2,2,Zinc dark matter
C1=C2C(=Nc3ncnn3[C@H]2c2ccccc2)CCC1,2,Zinc dark matter
O=C(COc1ccc(CNc2ccccc2)cc1)Nc1ccccc1,2,Zinc dark matter
O=C(N/N=C\c1ccco1)c1cc2ccccc2o1,2,Zinc dark matter
O=C1C=C(C(=O)c2ccco2)[C@@H](c2ccccc2)N1,2,Zinc dark matter
